CODGEO,NBMENFISC17,NBPERSMENFISC17,MED17,PIMP17,TP6017,TP60AGE117,TP60AGE217,TP60AGE317,TP60AGE417,TP60AGE517,TP60AGE617,TP60TOL117,TP60TOL217,PACT17,PTSA17,PCHO17,PBEN17,PPEN17,PPAT17,PPSOC17,PPFAM17,PPMINI17,PPLOGT17,PIMPOT17,D117,D917,RD17,year,extraction_source_url,ingestion_timestamp,source_file_name
69001,136,383,22610,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69002,115,242,19550,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69003,972,2326,23390,61,10,,,,,,,,23,81.8,73.3,3.7,4.8,23.8,9.7,4.5,2.1,1.4,1,-19.8,12500,45230,3.6,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69004,253,693,25360,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69005,209,580,25820,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69006,2095,4621,19180,41,14,,,,,,,,27,62.9,54.5,2.5,5.9,35,9.3,6.7,2.8,2.2,1.7,-13.9,11430,31870,2.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69007,1131,2656,24550,65,,,,,,,,,,79.4,67.5,2,9.9,23.5,14.1,2.6,1.4,0.7,0.5,-19.6,15150,41470,2.7,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69008,250,688,22710,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69009,2746,7133,23110,58,8,,,,,,,,17,82.4,75.8,2.7,3.9,21.4,7.9,4.5,2.5,1.1,0.9,-16.2,13650,37930,2.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69010,2618,6133,21320,51,14,,,15,,,,,26,75.7,69.8,3.1,2.8,26,6.6,6.5,2.8,2.1,1.6,-14.8,11540,34390,3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69012,242,612,21320,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69013,1466,3778,23160,61,7,,,,,,,,,75.9,69.3,2.8,3.8,27.1,9.8,3.9,2.3,0.8,0.8,-16.7,13820,38450,2.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69014,382,998,21360,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69016,47,123,18540,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69017,303,793,25770,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69018,864,1796,19700,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69019,5212,12372,20450,46,12,,11,12,15,,,5,22,74.8,68.8,3.3,2.7,24.3,7.4,6.9,3.2,2.1,1.6,-13.4,12080,32130,2.7,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69020,240,661,24540,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69021,923,2293,22910,58,,,,,,,,,,75,65.4,3.2,6.4,25.9,12.9,3.7,2.2,0.8,0.7,-17.5,14350,35760,2.5,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69022,206,536,23770,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69023,602,1564,24110,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69024,1695,4100,24050,63,6,,,,,,,,,74.9,66.8,2.5,5.6,28.6,10.6,3.2,1.7,0.9,0.6,-17.3,14470,39970,2.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69026,181,504,23630,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69027,4806,11725,24490,64,8,,10,11,,,,,18,75.5,69,2.5,4,28.2,10.5,3.8,1.9,1.1,0.8,-18,13430,42390,3.2,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69028,2392,6369,27320,69,5,,,,,,,,,82.7,75.7,2.3,4.7,22.1,12.7,2.8,1.7,0.6,0.5,-20.3,15550,47440,3.1,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69029,16494,38640,20110,53,20,26,26,24,18,14,8,7,33,73.9,66.2,3.5,4.2,27.4,8.8,7.1,2.9,2.3,1.9,-17.2,10120,37630,3.7,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69030,321,819,23180,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69031,507,1400,22910,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69032,787,1994,24770,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69033,1030,2822,31460,80,,,,,,,,,,88,78.5,2,7.5,19.8,13,1.7,1.1,0.4,0.2,-22.5,18570,53600,2.9,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69034,19219,41740,25010,66,10,14,12,13,10,6,5,5,19,76,67.1,2.7,6.2,28.6,13.8,3.4,1.4,1.1,0.9,-21.8,12850,49270,3.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69035,161,396,22490,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69036,423,1104,22280,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69037,327,791,20970,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69038,379,938,20160,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69039,287,698,21410,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69040,2479,5643,25510,66,9,,,,,,,,18,73.3,65.9,2.9,4.5,30,13.2,3.7,1.6,1.2,0.9,-20.2,13190,49580,3.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69042,206,592,22180,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69043,3485,8968,28660,72,5,,,,,,,,14,77.7,70.2,2.3,5.2,27.3,14.2,2.4,1.4,0.5,0.5,-21.6,15520,52220,3.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69044,2124,5264,34680,77,5,,,,,,,,,76.2,67.5,2.2,6.5,28.4,20,1.5,0.8,0.4,0.3,-26.1,16380,70010,4.3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69045,488,1238,22680,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69046,1756,4738,31190,77,,,,,,,,,,80.4,72,2,6.4,25.2,15.7,1.8,1.1,0.4,0.3,-23.1,17300,56840,3.3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69047,393,974,29270,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69049,1058,2730,29760,73,,,,,,,,,,78.8,69.4,2.6,6.8,27.6,13.6,1.7,1.1,0.3,0.3,-21.7,16870,54380,3.2,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69050,884,2235,25960,66,,,,,,,,,,80.4,73.2,2.6,4.6,25.4,10.3,2.7,1.6,0.7,0.4,-18.8,14690,42940,2.9,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69051,423,1167,23480,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69052,1646,4221,28460,71,,,,,,,,,,79.4,72.4,2.2,4.8,27.3,10.3,1.9,1.3,0.3,0.3,-18.9,16860,46920,2.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69053,202,510,23190,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69054,164,348,22110,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69055,560,1462,25450,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69056,758,2049,24270,65,,,,,,,,,,84.5,79.2,2.3,3,21,6.6,3.4,2.3,0.6,0.5,-15.5,15520,36660,2.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69057,222,586,25280,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69058,161,383,20650,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69059,576,1457,26040,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69060,242,573,20180,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69061,485,1240,25400,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69062,297,782,20360,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69063,1743,4455,32080,75,5,,,,,,,,,82.5,70.8,2.6,9.1,21.2,20.8,1.9,1,0.5,0.4,-26.4,15720,69430,4.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69064,1637,3570,22110,55,10,,,,,,,,20,70.4,60.6,2.9,6.9,30.8,11.4,4.1,1.9,1.2,1,-16.7,12580,38330,3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69065,359,932,22940,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69066,2012,4250,19930,43,11,,,,,,,,23,56.9,50.6,2.9,3.4,39.6,12.3,5.2,2.1,1.8,1.3,-14,12240,33090,2.7,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69067,474,1118,21140,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69068,992,2390,25450,63,,,,,,,,,,78,67.9,3.3,6.8,25.7,13.2,3.1,1.5,0.9,0.7,-20,13460,45900,3.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69069,4877,11484,25200,66,7,,,9,,,,,15,75.7,69.5,2.8,3.4,28.9,10.9,3.4,1.7,0.9,0.8,-18.9,14040,43340,3.1,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69070,515,1221,21070,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69071,425,1128,30270,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69072,3167,8537,30510,73,5,,,,,,,,14,81.3,73.2,2.5,5.6,24.3,15.9,2.3,1.3,0.5,0.5,-23.8,15690,60000,3.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69074,607,1618,25500,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69075,66,197,22650,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69076,956,2651,31560,76,,,,,,,,,,84.4,77.4,2.3,4.7,22.5,15.3,1.5,0.9,0.4,0.2,-23.7,17510,60320,3.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69077,350,949,23250,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69078,318,849,21640,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69080,656,1749,23770,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69081,6779,16084,27610,67,10,,15,11,11,,,5,20,70.4,62.3,2.2,5.9,31.4,20.3,2.9,1.4,0.8,0.7,-25,12720,59610,4.7,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69082,109,263,22100,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69083,426,1138,27510,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69084,543,1264,21250,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69085,543,1419,27880,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69086,914,2435,26980,70,,,,,,,,,,81.2,75,3,3.2,25.9,9.6,2.4,1.6,0.5,0.3,-19.1,16620,43220,2.6,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69087,1078,2853,30570,73,,,,,,,,,,81,73.1,2.4,5.5,24.2,16,2,1.2,0.5,0.3,-23.2,16330,61850,3.8,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69088,3103,7017,23160,61,11,,,15,,,,,20,76.8,69.4,3,4.4,27.7,10,4.6,2.1,1.4,1.1,-19.1,12360,41700,3.4,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69089,5658,14018,25960,69,7,,11,8,,,,5,16,80,71.4,2.9,5.7,26,11.4,3.4,1.8,0.9,0.7,-20.8,14120,47250,3.3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69090,311,841,25630,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69091,7548,18886,16790,36,28,35,35,34,29,16,14,8,43,65.5,59,4.6,1.9,27.9,5.8,12.7,4.9,4.5,3.3,-11.9,8940,28180,3.2,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69092,3017,7414,21840,52,13,,20,16,,,,,25,67.5,59.1,2.8,5.6,32.6,10.8,5.6,2.5,1.7,1.4,-16.5,11850,38370,3.2,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69093,487,1061,19480,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69094,2435,6046,25380,67,6,,,,,,,,13,77.4,70.4,3,4,26.1,11.9,3.2,1.9,0.7,0.6,-18.6,14650,43620,3,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
69095,315,815,21120,,,,,,,,,,,,,,,,,,,,,,,,,2017,https://www.insee.fr/fr/statistiques/fichier/4507225/base-filosofi-2017_CSV.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2017
