id_commune;id_year;nb_menages_fiscaux;nb_personnes_menages_fiscaux;mediane_niveau_vie_euros;pct_menages_imposables
69229;2016;323.0;779.0;20794.7083333333;
69229;2017;319.0;768.0;21600.0;
69229;2018;322.0;771.0;21460.0;
69229;2019;315.0;747.0;21880.0;
69229;2020;323.0;763.0;22630.0;
69229;2021;316.0;758.0;22220.0;
69230;2014;114.0;306.0;20319.3333333333;
69230;2015;121.0;314.0;21257.9166666667;
69230;2016;126.0;333.0;20520.6666666667;
69230;2017;127.0;333.0;21770.0;
69230;2018;126.0;329.0;21060.0;
69230;2019;128.0;341.0;21880.0;
69230;2020;128.0;328.0;23920.0;
69230;2021;128.0;330.0;24300.0;
69231;2014;1045.0;2733.5;23767.3333333333;69.0
69231;2015;1054.0;2751.5;23945.7142857143;68.0
69231;2016;1051.0;2739.5;24446.6666666667;64.0
69231;2017;1066.0;2722.0;25010.0;64.0
69231;2018;1059.0;2688.0;25680.0;64.0
69231;2019;1094.0;2746.0;25870.0;71.0
69231;2020;1110.0;2758.0;26250.0;63.0
69231;2021;1119.0;2713.0;26870.0;67.0
69233;2014;469.0;1213.0;28194.6666666667;
69233;2015;475.0;1242.5;30161.6;
69233;2016;466.0;1185.0;30422.6666666667;
69233;2017;467.0;1209.0;32770.0;
69233;2018;469.0;1201.0;32170.0;
69233;2019;474.0;1217.0;32220.0;
69233;2020;477.0;1223.0;33340.0;
69233;2021;462.0;1209.0;35130.0;
69234;2014;608.0;1563.5;22059.3333333333;
69234;2015;620.0;1598.0;22929.2307692308;
69234;2016;629.0;1615.0;23356.6666666667;
69234;2017;621.0;1568.0;23820.0;
69234;2018;643.0;1628.0;24500.0;
69234;2019;656.0;1702.0;24800.0;
69234;2020;679.0;1733.0;25030.0;
69234;2021;688.0;1753.0;26410.0;
69235;2014;798.0;1854.0;21993.2857142857;
69235;2015;804.0;1855.5;22590.0;
69235;2016;808.0;1861.5;22821.0;
69235;2017;824.0;1888.0;23110.0;
69235;2018;846.0;1956.0;23260.0;
69235;2019;867.0;1943.0;23260.0;
69235;2020;867.0;1948.0;24040.0;
69235;2021;849.0;1916.0;24390.0;
69236;2014;222.0;576.5;21175.0;
69236;2015;229.0;576.5;21982.380952381;
69236;2016;229.0;599.5;22093.3333333333;
69236;2017;227.0;588.0;21930.0;
69236;2018;225.0;580.0;23400.0;
69236;2019;232.0;579.0;23250.0;
69236;2020;232.0;575.0;22970.0;
69236;2021;227.0;561.0;24150.0;
69238;2014;1562.0;3535.0;19268.4285714286;49.0
69238;2015;1608.0;3537.5;19259.3333333333;45.0
69238;2016;1626.0;3546.5;19469.0;41.0
69238;2017;1642.0;3589.0;19710.0;41.0
69238;2018;1681.0;3656.0;20270.0;41.0
69238;2019;1720.0;3683.0;20240.0;46.0
69238;2020;1710.0;3668.0;20820.0;39.0
69238;2021;1678.0;3593.0;21800.0;43.0
69239;2014;469.0;1211.5;21844.0;
69239;2015;463.0;1215.5;21993.3333333333;
69239;2016;471.0;1200.5;22560.9523809524;
69239;2017;477.0;1208.0;22770.0;
69239;2018;476.0;1168.0;23420.0;
69239;2019;473.0;1172.0;24030.0;
69239;2020;477.0;1184.0;24260.0;
69239;2021;487.0;1194.0;25940.0;
69240;2014;289.0;643.5;19137.7777777778;
69240;2015;294.0;646.0;19583.0434782609;
69240;2016;293.0;622.5;19767.2222222222;
69240;2017;291.0;623.0;19960.0;
69240;2018;296.0;612.0;21140.0;
69240;2019;303.0;618.0;20510.0;
69240;2020;295.0;608.0;20930.0;
69240;2021;303.0;617.0;21280.0;
69241;2014;931.0;2481.0;25190.0;75.0
69241;2015;951.0;2543.0;25494.7619047619;71.0
69241;2016;949.0;2512.0;25645.2380952381;70.0
69241;2017;965.0;2533.0;26190.0;69.0
69241;2018;987.0;2555.0;27450.0;69.0
69241;2019;999.0;2566.0;27490.0;73.0
69241;2020;1006.0;2587.0;28260.0;68.0
69241;2021;1024.0;2608.0;28720.0;70.0
69242;2014;338.0;982.5;21125.8823529412;
69242;2015;338.0;985.5;21170.6666666667;
69242;2016;333.0;942.0;21376.1538461538;
69242;2017;328.0;904.0;22320.0;
69242;2018;334.0;915.0;23240.0;
69242;2019;342.0;923.0;23460.0;
69242;2020;338.0;907.0;24010.0;
69242;2021;355.0;928.0;23880.0;
69243;2014;4638.0;10508.5;17307.3913043478;44.0
69243;2015;4600.0;10319.5;17538.6666666667;41.0
69243;2016;4520.0;10087.0;17587.5;37.0
69243;2017;4603.0;10191.0;18010.0;37.0
69243;2018;4597.0;10161.0;18500.0;37.0
69243;2019;4708.0;10360.0;18640.0;44.0
69243;2020;4694.0;10183.0;19120.0;36.0
69243;2021;4651.0;9956.0;19730.0;40.0
69244;2014;9435.0;21036.0;25317.3333333333;73.0
69244;2015;9564.0;21263.0;25635.4222222222;71.0
69244;2016;9742.0;21447.0;25807.4074074074;68.0
69244;2017;9559.0;20949.0;26300.0;69.0
69244;2018;9425.0;20525.0;27130.0;68.0
69244;2019;10028.0;21760.0;27540.0;74.0
69244;2020;9991.0;21450.0;27980.0;68.0
69244;2021;9944.0;21170.0;29010.0;69.0
69245;2014;280.0;687.0;23020.0;
69245;2015;277.0;705.0;23610.2564102564;
69245;2016;281.0;704.5;23877.5;
69245;2017;285.0;704.0;24710.0;
69245;2018;284.0;707.0;25040.0;
69245;2019;280.0;695.0;25060.0;
69245;2020;294.0;747.0;25850.0;
69245;2021;304.0;756.0;25830.0;
69246;2014;439.0;1156.5;24291.5;
69246;2015;458.0;1207.5;24998.0952380952;
69246;2016;476.0;1228.0;25525.3333333333;
69246;2017;483.0;1246.0;25500.0;
69246;2018;491.0;1251.0;26490.0;
69246;2019;501.0;1271.0;27180.0;
69246;2020;513.0;1318.0;26750.0;
69246;2021;505.0;1304.0;27890.0;
69248;2014;2520.0;5821.0;18781.9047619048;52.0
69248;2015;2468.0;5656.0;19090.3571428571;48.0
69248;2016;2447.0;5596.0;19273.5;42.0
69248;2017;2429.0;5513.0;19560.0;43.0
69248;2018;2424.0;5446.0;20200.0;43.0
69248;2019;2417.0;5450.0;20280.0;47.0
69248;2020;2465.0;5440.0;20490.0;42.0
69248;2021;2463.0;5381.0;21160.0;44.0
69249;2014;1156.0;3043.0;22536.4;66.0
69249;2015;1196.0;3137.5;23191.0;66.0
69249;2016;1179.0;3033.5;23540.6666666667;62.0
69249;2017;1161.0;2907.0;23860.0;62.0
69249;2018;1202.0;2993.0;24280.0;61.0
69249;2019;1258.0;3081.0;24790.0;67.0
69249;2020;1295.0;3167.0;25260.0;61.0
69249;2021;1322.0;3220.0;26100.0;63.0
69250;2014;1685.0;4150.5;29678.0;79.0
69250;2015;1714.0;4261.5;29652.0;76.0
69250;2016;1733.0;4301.5;30426.6666666667;74.0
69250;2017;1741.0;4296.0;31290.0;74.0
69250;2018;1774.0;4382.0;31840.0;74.0
69250;2019;1843.0;4568.0;31850.0;77.0
69250;2020;1856.0;4585.0;32340.0;74.0
69250;2021;1861.0;4576.0;33530.0;75.0
69252;2014;257.0;706.5;22786.4;
69252;2015;256.0;696.5;23310.5;
69252;2016;268.0;729.0;23197.6923076923;
69252;2017;263.0;717.0;23460.0;
69252;2018;273.0;737.0;24340.0;
69252;2019;277.0;729.0;24320.0;
69252;2020;274.0;714.0;25510.0;
69252;2021;276.0;714.0;25940.0;
69253;2014;232.0;630.5;23923.4782608696;
69253;2015;236.0;644.5;24400.0;
69253;2016;234.0;631.5;25748.4;
69253;2017;229.0;625.0;25500.0;
69253;2018;236.0;631.0;26930.0;
69253;2019;241.0;637.0;26510.0;
69253;2020;246.0;632.0;26230.0;
69253;2021;246.0;648.0;27690.0;
69254;2014;343.0;866.5;18429.0;
69254;2015;346.0;881.5;18520.9523809524;
69254;2016;346.0;880.5;19364.5;
69254;2017;349.0;880.0;19730.0;
69254;2018;344.0;863.0;20980.0;
69254;2019;356.0;894.0;21320.0;
69254;2020;363.0;918.0;21740.0;
69254;2021;376.0;936.0;22710.0;
69255;2014;2077.0;5388.5;24438.5714285714;70.0
69255;2015;2091.0;5427.0;24694.2105263158;67.0
69255;2016;2119.0;5362.0;24903.7;63.0
69255;2017;2221.0;5639.0;25050.0;65.0
69255;2018;2272.0;5750.0;25640.0;65.0
69255;2019;2316.0;5850.0;25900.0;69.0
69255;2020;2328.0;5909.0;26250.0;63.0
69255;2021;2336.0;5907.0;26950.0;64.0
69256;2014;16129.0;45387.5;15015.0;37.0
69256;2015;16306.0;45605.0;15006.3055555556;35.0
69256;2016;16369.0;45403.5;15208.0;32.0
69256;2017;16506.0;45305.0;15520.0;32.0
69256;2018;16610.0;45447.0;15930.0;33.0
69256;2019;17429.0;47228.0;16130.0;41.0
69256;2020;17487.0;46431.0;16770.0;35.0
69256;2021;17520.0;46087.0;17180.0;37.0
69257;2014;400.0;1059.0;21173.6;
69257;2015;409.0;1084.0;22060.0;
69257;2016;414.0;1096.5;22153.4782608696;
69257;2017;421.0;1124.0;22850.0;
69257;2018;419.0;1104.0;23400.0;
69257;2019;390.0;983.0;22730.0;
69257;2020;404.0;981.0;23200.0;
69257;2021;412.0;989.0;24940.0;
69258;2014;131.0;315.0;20654.4;
69258;2015;134.0;323.0;20270.4761904762;
69258;2016;139.0;346.0;19127.3333333333;
69258;2017;129.0;311.0;20400.0;
69258;2018;131.0;310.0;22220.0;
69258;2019;135.0;300.0;23030.0;
69258;2020;131.0;285.0;23080.0;
69258;2021;136.0;293.0;23900.0;
69259;2014;23570.0;61439.5;15636.0;44.0
69259;2015;24112.0;62795.5;15686.6666666667;41.0
69259;2016;24199.0;62368.5;15725.0;38.0
69259;2017;24295.0;62747.0;15920.0;37.0
69259;2018;24495.0;63227.0;16220.0;37.0
69259;2019;25329.0;64841.0;16360.0;44.0
69259;2020;25263.0;63882.0;16850.0;36.0
69259;2021;25157.0;62836.0;17140.0;38.0
69260;2014;1626.0;4390.5;24635.2;69.0
69260;2015;1710.0;4613.0;24465.45;66.0
69260;2016;1797.0;4741.0;24636.6666666667;64.0
69260;2017;1836.0;4806.0;24970.0;64.0
69260;2018;1842.0;4781.0;26170.0;65.0
69260;2019;1961.0;5048.0;25890.0;70.0
69260;2020;1970.0;5002.0;26660.0;63.0
69260;2021;1973.0;4967.0;27760.0;64.0
69261;2014;;;;
69261;2015;;;;
69261;2016;;;;
69261;2017;;;;
69261;2018;;;;
69261;2020;;;;
69261;2021;;;;
69263;2014;342.0;899.5;19490.0;
69263;2015;346.0;911.0;19627.5;
69263;2016;344.0;893.0;20882.1739130435;
69263;2017;344.0;894.0;20860.0;
69263;2018;344.0;873.0;22130.0;
69263;2019;354.0;889.0;21720.0;
69263;2020;358.0;880.0;22600.0;
69263;2021;370.0;892.0;22900.0;
69264;2014;16284.0;35505.0;17338.5;49.0
69264;2015;16213.0;35268.5;17470.0;47.0
69264;2016;16237.0;35236.5;17611.1111111111;43.0
69264;2017;16070.0;34749.0;18020.0;44.0
69264;2018;16048.0;34647.0;18340.0;44.0
69264;2019;16423.0;35190.0;18610.0;51.0
69264;2020;16503.0;34711.0;19030.0;43.0
69264;2021;16443.0;33931.0;19640.0;46.0
69265;2014;310.0;800.5;24349.5;
69265;2015;311.0;809.5;25479.5238095238;
69265;2016;324.0;841.0;24731.3333333333;
69265;2017;324.0;845.0;26270.0;
69265;2018;323.0;829.0;27800.0;
69265;2019;332.0;874.0;28190.0;
69265;2020;338.0;871.0;27910.0;
69265;2021;332.0;860.0;29320.0;
69266;2014;65606.0;141953.0;19010.0;56.0
69266;2015;65592.0;141829.5;19258.0;54.0
69266;2016;66202.0;141461.0;19480.5;52.0
69266;2017;66884.0;142335.0;19790.0;52.0
69266;2018;67683.0;142846.0;20370.0;52.0
69266;2019;66750.0;139635.0;20610.0;59.0
69266;2020;70268.0;145088.0;21010.0;52.0
69266;2021;69635.0;142271.0;21540.0;53.0
69267;2014;813.0;2071.5;21376.6666666667;62.0
69267;2015;815.0;2098.5;21854.7826086957;58.0
69267;2016;832.0;2108.0;21896.0;52.0
69267;2017;821.0;2093.0;23100.0;51.0
69267;2018;829.0;2031.0;23800.0;54.0
69267;2019;837.0;2059.0;23990.0;59.0
69267;2020;859.0;2037.0;24430.0;54.0
69267;2021;843.0;1982.0;24700.0;
69268;2014;1323.0;3579.5;28031.2;81.0
69268;2015;1339.0;3600.0;28889.0;78.0
69268;2016;1367.0;3594.5;28957.3333333333;76.0
69268;2017;1332.0;3447.0;29860.0;74.0
69268;2018;1352.0;3426.0;30850.0;74.0
69268;2019;1406.0;3545.0;31100.0;81.0
69268;2020;1411.0;3565.0;30720.0;73.0
69268;2021;1392.0;3472.0;32340.0;76.0
69269;2014;399.0;995.0;21522.0833333333;
69269;2015;404.0;1008.5;22119.2;
69269;2016;389.0;968.5;22244.0;
69269;2017;390.0;955.0;22120.0;
69269;2018;378.0;903.0;23700.0;
69269;2019;397.0;938.0;24270.0;
69269;2020;414.0;948.0;24450.0;
69269;2021;408.0;918.0;25190.0;
69270;2014;1590.0;4174.5;27328.3333333333;79.0
69270;2015;1602.0;4204.0;27506.0;77.0
69270;2016;1657.0;4325.5;27790.0;74.0
69270;2017;1671.0;4372.0;28510.0;75.0
69270;2018;1699.0;4484.0;29760.0;74.0
69270;2019;1710.0;4499.0;29780.0;78.0
69270;2020;1735.0;4500.0;30260.0;72.0
69270;2021;1699.0;4359.0;31360.0;75.0
69271;2014;3834.0;10065.0;25956.6666666667;76.0
69271;2015;3883.0;10250.5;26197.9487179487;73.0
69271;2016;3982.0;10378.0;26555.25;70.0
69271;2017;4006.0;10379.0;26990.0;69.0
69271;2018;4051.0;10416.0;27790.0;69.0
69271;2019;4020.0;10257.0;27990.0;73.0
69271;2020;4243.0;10587.0;28060.0;67.0
69271;2021;4349.0;10776.0;28750.0;68.0
69272;2014;1574.0;4346.5;26092.6666666667;75.0
69272;2015;1575.0;4334.0;26273.3333333333;72.0
69272;2016;1596.0;4356.0;26368.0;69.0
69272;2017;1618.0;4375.0;26780.0;70.0
69272;2018;1656.0;4385.0;27500.0;69.0
69272;2019;1742.0;4540.0;27530.0;73.0
69272;2020;1788.0;4597.0;27830.0;67.0
69272;2021;1790.0;4619.0;28770.0;68.0
69273;2014;3929.0;10277.0;22601.1111111111;70.0
69273;2015;3942.0;10282.0;22783.6;67.0
69273;2016;3948.0;10170.0;23174.1047619048;63.0
69273;2017;4003.0;10317.0;23380.0;63.0
69273;2018;3993.0;10258.0;23890.0;63.0
69273;2019;3961.0;10155.0;24320.0;68.0
69273;2020;4064.0;10283.0;24730.0;60.0
69273;2021;4045.0;10135.0;25250.0;63.0
69275;2014;11532.0;28252.0;19559.0;59.0
69275;2015;11664.0;28511.5;19795.0;56.0
69275;2016;11590.0;28222.0;19954.0;52.0
69275;2017;11559.0;28034.0;20230.0;52.0
69275;2018;11653.0;28128.0;20730.0;52.0
69275;2019;11902.0;28498.0;21060.0;58.0
69275;2020;11818.0;27949.0;21490.0;51.0
69275;2021;12050.0;28222.0;22050.0;53.0
69276;2014;3542.0;9593.0;20388.9285714286;60.0
69276;2015;3623.0;9742.0;20385.4615384615;57.0
69276;2016;3612.0;9627.0;20589.0476190476;53.0
69276;2017;3689.0;9689.0;20680.0;53.0
69276;2018;3741.0;9717.0;21280.0;53.0
69276;2019;3914.0;10053.0;21120.0;58.0
69276;2020;3905.0;10008.0;21610.0;49.0
69276;2021;3937.0;10060.0;22210.0;50.0
69277;2014;4942.0;13201.0;27382.2857142857;79.0
69277;2015;5040.0;13392.0;27874.7619047619;77.0
69277;2016;5080.0;13360.5;28310.3571428571;75.0
69277;2017;5115.0;13424.0;28710.0;74.0
69277;2018;5214.0;13551.0;29250.0;73.0
69277;2019;5285.0;13822.0;29280.0;78.0
69277;2020;5350.0;13892.0;29780.0;72.0
69277;2021;5364.0;13783.0;30610.0;73.0
69278;2014;2091.0;5483.5;22877.5;67.0
69278;2015;2127.0;5504.0;23372.0833333333;64.0
69278;2016;2136.0;5440.0;23817.3333333333;61.0
69278;2017;2097.0;5324.0;24500.0;62.0
69278;2018;2122.0;5349.0;24980.0;62.0
69278;2019;2131.0;5297.0;25830.0;67.0
69278;2020;2156.0;5321.0;26040.0;61.0
69278;2021;2192.0;5305.0;26920.0;64.0
69279;2014;2084.0;5973.0;24478.0;75.0
69279;2015;2103.0;5983.5;24502.9166666667;72.0
69279;2016;2096.0;5898.0;25194.6666666667;69.0
69279;2017;2134.0;5980.0;25650.0;67.0
69279;2018;2217.0;6077.0;26260.0;67.0
69279;2019;2261.0;6189.0;26320.0;72.0
69279;2020;2304.0;6172.0;26810.0;67.0
69279;2021;2284.0;6069.0;28030.0;68.0
69280;2014;469.0;1375.5;23021.5384615385;
69280;2015;479.0;1361.0;23458.4;
69280;2016;483.0;1389.0;23563.0769230769;
69280;2017;489.0;1407.0;24370.0;
69280;2018;507.0;1417.0;25320.0;
69280;2019;526.0;1474.0;25440.0;
69280;2020;535.0;1507.0;26150.0;
69280;2021;553.0;1547.0;27110.0;
69281;2014;610.0;1637.0;25856.25;
69281;2015;619.0;1653.5;26472.0833333333;
69281;2016;642.0;1696.5;26221.3043478261;
69281;2017;670.0;1760.0;26830.0;
69281;2018;724.0;1870.0;27170.0;
69281;2019;735.0;1905.0;27200.0;
69281;2020;760.0;1945.0;28370.0;
69281;2021;753.0;1907.0;29440.0;
69282;2014;12180.0;32052.5;21207.2;63.0
69282;2015;12446.0;32602.0;21482.0;60.0
69282;2016;12459.0;32389.0;21807.3333333333;57.0
69282;2017;12645.0;32748.0;22090.0;57.0
69282;2018;12913.0;33137.0;22570.0;57.0
69282;2019;13491.0;34232.0;22790.0;63.0
69282;2020;13520.0;34013.0;23280.0;56.0
69282;2021;13752.0;34420.0;23860.0;58.0
69283;2014;4706.0;13077.5;23088.3333333333;70.0
69283;2015;4972.0;13629.0;23031.3043478261;66.0
69283;2016;5092.0;13992.5;23255.0;62.0
69283;2017;5129.0;13961.0;23630.0;62.0
69283;2018;5161.0;13906.0;24290.0;63.0
69283;2019;5231.0;14077.0;24700.0;68.0
69283;2020;5264.0;14070.0;25350.0;62.0
69283;2021;5299.0;14067.0;26070.0;64.0
69284;2014;1096.0;3145.5;28971.3333333333;81.0
69284;2015;1127.0;3210.0;30016.6666666667;79.0
69284;2016;1126.0;3186.5;29929.3333333333;77.0
69284;2017;1155.0;3215.0;30380.0;76.0
69284;2018;1175.0;3207.0;31630.0;77.0
69284;2019;1181.0;3198.0;31780.0;80.0
69284;2020;1209.0;3261.0;32640.0;76.0
69284;2021;1241.0;3302.0;33600.0;79.0
69285;2014;1463.0;4135.5;22983.2142857143;67.0
69285;2015;1466.0;4157.5;22935.7142857143;66.0
69285;2016;1465.0;4098.0;23286.6666666667;63.0
69285;2017;1416.0;3949.0;24090.0;64.0
69285;2018;1463.0;4075.0;25050.0;65.0
69285;2019;1467.0;4117.0;25130.0;70.0
69285;2020;1495.0;4129.0;26040.0;63.0
69285;2021;1488.0;4085.0;27420.0;66.0
69286;2014;11393.0;29979.5;17759.3333333333;50.0
69286;2015;11436.0;29923.0;17988.7222222222;48.0
69286;2016;11390.0;29736.0;17844.3333333333;44.0
69286;2017;11567.0;29971.0;18200.0;45.0
69286;2018;11587.0;29877.0;18850.0;45.0
69286;2019;11742.0;30017.0;19010.0;51.0
69286;2020;11941.0;30122.0;19390.0;44.0
69286;2021;11930.0;29765.0;19980.0;46.0
69287;2014;2474.0;6721.0;25306.0;77.0
69287;2015;2488.0;6759.0;25723.5714285714;75.0
69287;2016;2485.0;6772.0;25980.5555555556;72.0
69287;2017;2498.0;6749.0;26440.0;72.0
69287;2018;2526.0;6776.0;26780.0;71.0
69287;2019;2530.0;6773.0;26960.0;76.0
69287;2020;2554.0;6824.0;27960.0;70.0
69287;2021;2568.0;6829.0;28700.0;71.0
69288;2014;2048.0;5412.5;24018.6666666667;75.0
69288;2015;2093.0;5447.5;24215.0;71.0
69288;2016;2118.0;5491.5;24708.0;69.0
69288;2017;2146.0;5530.0;25330.0;69.0
69288;2018;2132.0;5450.0;25950.0;69.0
69288;2019;2228.0;5634.0;26130.0;74.0
69288;2020;2301.0;5723.0;26720.0;66.0
69288;2021;2362.0;5836.0;27380.0;69.0
69289;2014;1703.0;4589.0;25297.7777777778;74.0
69289;2015;1727.0;4666.0;25401.3333333333;73.0
69289;2016;1741.0;4639.5;25411.3333333333;69.0
69289;2017;1775.0;4704.0;26020.0;70.0
69289;2018;1748.0;4615.0;27050.0;70.0
69289;2019;1812.0;4750.0;26950.0;74.0
69289;2020;1830.0;4763.0;27710.0;68.0
69289;2021;1833.0;4778.0;28430.0;69.0
69290;2014;17389.0;44283.0;19153.0;56.0
69290;2015;17761.0;45554.0;19243.0;53.0
69290;2016;18148.0;46322.5;19394.0;49.0
69290;2017;18557.0;47007.0;19640.0;50.0
69290;2018;18848.0;47551.0;20170.0;50.0
69290;2019;19459.0;48702.0;20290.0;56.0
69290;2020;19879.0;49347.0;20910.0;50.0
69290;2021;20081.0;49800.0;21420.0;53.0
69291;2014;2201.0;5494.5;23412.0;70.0
69291;2015;2251.0;5607.5;23645.6;67.0
69291;2016;2272.0;5586.0;23796.0;64.0
69291;2017;2284.0;5583.0;24410.0;64.0
69291;2018;2324.0;5626.0;25000.0;65.0
69291;2019;2413.0;5777.0;25180.0;71.0
69291;2020;2454.0;5906.0;25590.0;62.0
69291;2021;2416.0;5777.0;26560.0;65.0
69292;2014;2343.0;5427.0;21000.4761904762;64.0
69292;2015;2419.0;5638.0;21288.5555555556;62.0
69292;2016;2460.0;5637.5;21462.0833333333;60.0
69292;2017;2505.0;5608.0;22200.0;59.0
69292;2018;2712.0;6116.0;22730.0;59.0
69292;2019;2706.0;6036.0;23360.0;66.0
69292;2020;2792.0;6203.0;23780.0;58.0
69292;2021;2905.0;6381.0;24460.0;62.0
69293;2014;796.0;2279.5;29003.5;81.0
69293;2015;813.0;2319.5;29387.619047619;79.0
69293;2016;806.0;2223.5;30026.6666666667;77.0
69293;2017;834.0;2311.0;30860.0;79.0
69293;2018;842.0;2284.0;32530.0;80.0
69293;2019;861.0;2297.0;32550.0;82.0
69293;2020;875.0;2343.0;33110.0;77.0
69293;2021;882.0;2353.0;33220.0;77.0
69294;2014;1044.0;2613.5;24197.2;73.0
69294;2015;1084.0;2676.0;24929.2;71.0
69294;2016;1078.0;2669.5;25419.3333333333;68.0
69294;2017;1093.0;2734.0;25280.0;67.0
69294;2018;1135.0;2842.0;25500.0;66.0
69294;2019;1213.0;2979.0;25230.0;70.0
69294;2020;1241.0;3023.0;26220.0;64.0
69294;2021;1264.0;3090.0;26360.0;66.0
69295;2014;626.0;1696.5;24802.2222222222;
69295;2015;641.0;1732.5;25068.0;
69295;2016;676.0;1800.0;25202.869047619;
69295;2017;681.0;1766.0;26150.0;
69295;2018;740.0;1875.0;26550.0;
69295;2019;759.0;1882.0;26790.0;
69295;2020;774.0;1926.0;27450.0;
69295;2021;770.0;1892.0;28190.0;
69296;2014;1128.0;3011.0;26208.4615384615;77.0
69296;2015;1145.0;3055.0;26554.6666666667;73.0
69296;2016;1156.0;3076.5;26500.0;69.0
69296;2017;1152.0;3059.0;26910.0;71.0
69296;2018;1171.0;3095.0;27070.0;70.0
69296;2019;1213.0;3151.0;27560.0;74.0
69296;2020;1227.0;3193.0;28050.0;68.0
69296;2021;1228.0;3185.0;29430.0;72.0
69297;2014;2031.0;5460.0;24144.3333333333;71.0
69297;2015;2037.0;5485.0;24858.5;69.0
69297;2016;2070.0;5568.0;25129.0;65.0
69297;2017;2069.0;5527.0;25430.0;66.0
69297;2018;2072.0;5525.0;26120.0;66.0
69297;2019;2132.0;5638.0;26270.0;71.0
69297;2020;2158.0;5678.0;26320.0;64.0
69297;2021;2200.0;5745.0;27400.0;67.0
69298;2014;1030.0;2875.5;26294.7619047619;77.0
69298;2015;1073.0;2998.5;26275.2380952381;74.0
69298;2016;1085.0;3023.0;26438.8;72.0
69298;2017;1102.0;3042.0;26950.0;73.0
69298;2018;1110.0;3039.0;27680.0;73.0
69298;2019;1098.0;3005.0;28340.0;77.0
69298;2020;1132.0;3092.0;28940.0;71.0
69298;2021;1152.0;3090.0;29590.0;74.0
69299;2014;879.0;2405.5;23897.8260869565;71.0
69299;2015;896.0;2444.5;23829.6666666667;70.0
69299;2016;912.0;2421.5;24004.0;66.0
69299;2017;937.0;2483.0;24720.0;65.0
69299;2018;970.0;2581.0;25410.0;66.0
69299;2019;984.0;2613.0;25580.0;72.0
69299;2020;998.0;2659.0;26370.0;66.0
69299;2021;1003.0;2621.0;27000.0;69.0
