id_commune;id_year;taux_pauvrete_ensemble;taux_pauvrete_moins_30ans;taux_pauvrete_30_39ans;taux_pauvrete_40_49ans;taux_pauvrete_50_59ans;taux_pauvrete_60_74ans;taux_pauvrete_75ans_plus;taux_pauvrete_proprietaires;taux_pauvrete_locataires
69204;2017;9.0;20.0;12.0;11.0;7.0;5.0;;5.0;18.0
69204;2018;9.0;;13.0;11.0;9.0;5.0;;5.0;19.0
69204;2019;10.0;;13.0;12.0;10.0;5.0;;5.0;20.0
69204;2020;10.0;21.0;15.0;13.0;9.0;6.0;;5.0;22.0
69204;2021;10.0;;15.0;13.0;8.0;7.0;;5.0;21.0
69205;2014;5.0;;;;;;;;
69205;2015;5.0;;;;;;;;
69205;2016;5.0;;;;;;;;
69205;2017;5.0;;;;;;;;
69205;2018;5.0;;;;;;;;
69205;2019;6.0;;;;;;;;20.0
69205;2020;6.0;;;;;;;;21.0
69205;2021;7.0;;;;;;;;24.0
69206;2014;8.0;;;;;;;;
69206;2015;8.0;;;;;;;;
69206;2016;7.0;;;;;;;;
69206;2017;7.0;;;;;;;;
69206;2018;7.0;;;;;;;;
69206;2019;6.0;;;;;;;;
69206;2020;6.0;;;;;;;;
69206;2021;7.0;;;;;;;;
69207;2014;8.0;;;;;;;;
69207;2015;8.0;;;;;;;;
69207;2016;8.0;;;;;;;;
69207;2017;8.0;;;;;;;;
69207;2018;9.0;;;;;;;;19.0
69207;2019;8.0;;;;;;;;
69207;2020;9.0;;;;;;;;20.0
69207;2021;9.0;;;;;;;;19.0
69208;2014;;;;;;;;;
69208;2015;;;;;;;;;
69208;2016;;;;;;;;;
69208;2017;;;;;;;;;
69208;2018;;;;;;;;;
69208;2019;;;;;;;;;
69208;2020;;;;;;;;;
69208;2021;;;;;;;;;
69209;2014;;;;;;;;;
69209;2015;;;;;;;;;
69209;2016;;;;;;;;;
69209;2017;;;;;;;;;
69209;2018;;;;;;;;;
69209;2019;;;;;;;;;
69209;2020;;;;;;;;;
69209;2021;;;;;;;;;
69212;2014;;;;;;;;;
69212;2015;;;;;;;;;
69212;2016;;;;;;;;;
69212;2017;;;;;;;;;
69212;2018;;;;;;;;;
69212;2019;;;;;;;;;
69212;2020;;;;;;;;;
69212;2021;;;;;;;;;
69214;2014;;;;;;;;;
69214;2015;;;;;;;;;
69214;2016;;;;;;;;;
69214;2017;;;;;;;;;
69214;2018;;;;;;;;;
69214;2019;;;;;;;;;
69214;2020;;;;;;;;;
69214;2021;;;;;;;;;
69215;2014;;;;;;;;;
69215;2015;;;;;;;;;
69215;2016;;;;;;;;;
69215;2017;;;;;;;;;
69215;2018;;;;;;;;;
69215;2019;;;;;;;;;
69215;2020;;;;;;;;;
69215;2021;;;;;;;;;
69216;2014;;;;;;;;;
69216;2015;;;;;;;;;
69216;2016;;;;;;;;;
69216;2017;;;;;;;;;
69216;2018;;;;;;;;;
69216;2019;;;;;;;;;
69216;2020;;;;;;;;;
69216;2021;;;;;;;;;
69217;2014;;;;;;;;;
69217;2015;;;;;;;;;
69217;2016;;;;;;;;;
69217;2017;;;;;;;;;
69217;2018;;;;;;;;;
69217;2019;;;;;;;;;
69217;2020;;;;;;;;;
69217;2021;;;;;;;;;
69218;2014;;;;;;;;;
69218;2015;;;;;;;;;
69218;2016;;;;;;;;;
69218;2017;;;;;;;;;
69218;2018;;;;;;;;;
69218;2019;;;;;;;;;
69218;2020;;;;;;;;;
69218;2021;;;;;;;;;
69219;2014;;;;;;;;;
69219;2015;;;;;;;;;
69219;2016;;;;;;;;;
69219;2017;;;;;;;;;
69219;2018;;;;;;;;;
69219;2019;;;;;;;;;
69219;2020;;;;;;;;;
69219;2021;;;;;;;;;
69220;2014;;;;;;;;;
69220;2015;;;;;;;;;
69220;2016;;;;;;;;;
69220;2017;;;;;;;;;
69220;2018;;;;;;;;;
69220;2019;;;;;;;;;
69220;2020;;;;;;;;;
69220;2021;;;;;;;;;
69225;2014;;;;;;;;;
69225;2015;;;;;;;;;
69225;2016;;;;;;;;;
69225;2017;;;;;;;;;
69225;2018;;;;;;;;;
69225;2019;;;;;;;;;
69225;2020;;;;;;;;;
69225;2021;;;;;;;;;
69227;2014;9.0;;;;;;;9.0;
69227;2015;9.0;;;;;;;;
69227;2016;9.0;;;;;;;9.0;
69227;2017;10.0;;;;;;;;
69227;2018;9.0;;;;;;;;
69227;2019;7.0;;;;;;;;
69227;2020;8.0;;;;;;;;
69227;2021;7.0;;;;;;;;
69228;2014;10.0;;;;;;;;
69228;2015;;;;;;;;;
69228;2016;8.0;;;;;;;7.0;
69228;2017;8.0;;;;;;;6.0;
69228;2018;7.0;;;;;;;;
69228;2019;8.0;;;;;;;;
69228;2020;7.0;;;;;;;;
69228;2021;7.0;;;;;;;6.0;
69229;2014;;;;;;;;;
69229;2015;;;;;;;;;
69229;2016;;;;;;;;;
69229;2017;;;;;;;;;
69229;2018;;;;;;;;;
69229;2019;;;;;;;;;
69229;2020;;;;;;;;;
69229;2021;;;;;;;;;
69230;2014;;;;;;;;;
69230;2015;;;;;;;;;
69230;2016;;;;;;;;;
69230;2017;;;;;;;;;
69230;2018;;;;;;;;;
69230;2019;;;;;;;;;
69230;2020;;;;;;;;;
69230;2021;;;;;;;;;
69231;2014;;;;;;;;;
69231;2015;;;;;;;;;
69231;2016;;;;;;;;;
69231;2017;;;;;;;;;
69231;2018;;;;;;;;;
69231;2019;;;;;;;;;
69231;2020;;;;;;;;;
69231;2021;;;;;;;;;
69233;2014;;;;;;;;;
69233;2015;;;;;;;;;
69233;2016;;;;;;;;;
69233;2017;;;;;;;;;
69233;2018;;;;;;;;;
69233;2019;;;;;;;;;
69233;2020;;;;;;;;;
69233;2021;;;;;;;;;
69234;2014;;;;;;;;;
69234;2015;;;;;;;;;
69234;2016;;;;;;;;;
69234;2017;;;;;;;;;
69234;2018;;;;;;;;;
69234;2019;;;;;;;;;
69234;2020;;;;;;;;;
69234;2021;;;;;;;;;
69235;2014;;;;;;;;;
69235;2015;;;;;;;;;
69235;2016;;;;;;;;;
69235;2017;;;;;;;;;
69235;2018;;;;;;;;;
69235;2019;;;;;;;;;
69235;2020;;;;;;;;;
69235;2021;;;;;;;;;
69236;2014;;;;;;;;;
69236;2015;;;;;;;;;
69236;2016;;;;;;;;;
69236;2017;;;;;;;;;
69236;2018;;;;;;;;;
69236;2019;;;;;;;;;
69236;2020;;;;;;;;;
69236;2021;;;;;;;;;
69238;2014;12.0;;;;;;;;22.0
69238;2015;12.0;;;;;;;;24.0
69238;2016;12.0;;;;;;;;23.0
69238;2017;12.0;;;;;;;;22.0
69238;2018;12.0;;;;;;;;24.0
69238;2019;12.0;;;;;;;;24.0
69238;2020;12.0;;;;;;;;24.0
69238;2021;12.0;;;;;;;;26.0
69239;2014;;;;;;;;;
69239;2015;;;;;;;;;
69239;2016;;;;;;;;;
69239;2017;;;;;;;;;
69239;2018;;;;;;;;;
69239;2019;;;;;;;;;
69239;2020;;;;;;;;;
69239;2021;;;;;;;;;
69240;2014;;;;;;;;;
69240;2015;;;;;;;;;
69240;2016;;;;;;;;;
69240;2017;;;;;;;;;
69240;2018;;;;;;;;;
69240;2019;;;;;;;;;
69240;2020;;;;;;;;;
69240;2021;;;;;;;;;
69241;2014;;;;;;;;;
69241;2015;;;;;;;;;
69241;2016;;;;;;;;;
69241;2017;;;;;;;;;
69241;2018;;;;;;;;;
69241;2019;;;;;;;;;
69241;2020;;;;;;;;;
69241;2021;;;;;;;;;
69242;2014;;;;;;;;;
69242;2015;;;;;;;;;
69242;2016;;;;;;;;;
69242;2017;;;;;;;;;
69242;2018;;;;;;;;;
69242;2019;;;;;;;;;
69242;2020;;;;;;;;;
69242;2021;;;;;;;;;
69243;2014;21.0;;25.0;32.0;18.0;13.0;;8.0;30.0
69243;2015;21.0;27.0;25.0;30.0;19.0;13.0;;8.0;30.0
69243;2016;21.0;;24.0;29.0;20.0;16.0;;7.0;30.0
69243;2017;20.0;;22.0;25.0;21.0;13.0;;6.0;29.0
69243;2018;21.0;;24.0;28.0;21.0;15.0;;5.0;32.0
69243;2019;21.0;;22.0;27.0;23.0;15.0;;6.0;31.0
69243;2020;21.0;;22.0;26.0;23.0;14.0;;5.0;31.0
69243;2021;21.0;;25.0;25.0;22.0;16.0;;8.0;31.0
69244;2014;8.0;11.0;9.0;9.0;7.0;;;5.0;14.0
69244;2015;8.0;12.0;8.0;10.0;8.0;;;5.0;15.0
69244;2016;8.0;;9.0;9.0;8.0;;;5.0;14.0
69244;2017;8.0;;9.0;9.0;8.0;;;5.0;15.0
69244;2018;8.0;;11.0;9.0;9.0;6.0;;5.0;16.0
69244;2019;8.0;;10.0;8.0;7.0;;;5.0;16.0
69244;2020;8.0;;11.0;9.0;7.0;6.0;;5.0;16.0
69244;2021;8.0;16.0;10.0;8.0;8.0;6.0;;5.0;17.0
69245;2014;;;;;;;;;
69245;2015;;;;;;;;;
69245;2016;;;;;;;;;
69245;2017;;;;;;;;;
69245;2018;;;;;;;;;
69245;2019;;;;;;;;;
69245;2020;;;;;;;;;
69245;2021;;;;;;;;;
69246;2014;;;;;;;;;
69246;2015;;;;;;;;;
69246;2016;;;;;;;;;
69246;2017;;;;;;;;;
69246;2018;;;;;;;;;
69246;2019;;;;;;;;;
69246;2020;;;;;;;;;
69246;2021;;;;;;;;;
69248;2014;14.0;;;18.0;;;;8.0;27.0
69248;2015;15.0;;;19.0;;;;8.0;30.0
69248;2016;15.0;;;21.0;;;;9.0;28.0
69248;2017;15.0;;23.0;18.0;;;;8.0;29.0
69248;2018;15.0;;;22.0;;;;8.0;30.0
69248;2019;15.0;;;21.0;;;;9.0;30.0
69248;2020;16.0;;;23.0;;;;9.0;33.0
69248;2021;16.0;;;24.0;;;;10.0;33.0
69249;2014;7.0;;;;;;;;
69249;2015;;;;;;;;;
69249;2016;7.0;;;;;;;;
69249;2017;7.0;;;;;;;;
69249;2018;;;;;;;;;
69249;2019;;;;;;;;;
69249;2020;;;;;;;;;
69249;2021;6.0;;;;;;;;
69250;2014;;;;;;;;;
69250;2015;;;;;;;;;
69250;2016;;;;;;;;;
69250;2017;;;;;;;;;
69250;2018;;;;;;;;;
69250;2019;;;;;;;;;
69250;2020;;;;;;;;;
69250;2021;;;;;;;;;
69252;2014;;;;;;;;;
69252;2015;;;;;;;;;
69252;2016;;;;;;;;;
69252;2017;;;;;;;;;
69252;2018;;;;;;;;;
69252;2019;;;;;;;;;
69252;2020;;;;;;;;;
69252;2021;;;;;;;;;
69253;2014;;;;;;;;;
69253;2015;;;;;;;;;
69253;2016;;;;;;;;;
69253;2017;;;;;;;;;
69253;2018;;;;;;;;;
69253;2019;;;;;;;;;
69253;2020;;;;;;;;;
69253;2021;;;;;;;;;
69254;2014;;;;;;;;;
69254;2015;;;;;;;;;
69254;2016;;;;;;;;;
69254;2017;;;;;;;;;
69254;2018;;;;;;;;;
69254;2019;;;;;;;;;
69254;2020;;;;;;;;;
69254;2021;;;;;;;;;
69255;2014;7.0;;;;;;;;14.0
69255;2015;6.0;;;;;;;;
69255;2016;7.0;;;;;;;;14.0
69255;2017;6.0;;;;;;;;13.0
69255;2018;6.0;;;;;;;;14.0
69255;2019;7.0;;;;;;;;17.0
69255;2020;6.0;;;;;;;;14.0
69255;2021;7.0;;;;;;;;15.0
69256;2014;32.0;33.0;36.0;40.0;30.0;21.0;17.0;13.0;43.0
69256;2015;33.0;33.0;35.0;42.0;32.0;22.0;17.0;13.0;45.0
69256;2016;33.0;34.0;34.0;41.0;33.0;23.0;19.0;13.0;45.0
69256;2017;33.0;36.0;34.0;41.0;34.0;21.0;19.0;13.0;45.0
69256;2018;33.0;35.0;34.0;40.0;34.0;23.0;21.0;13.0;46.0
69256;2019;33.0;34.0;32.0;40.0;35.0;22.0;23.0;12.0;45.0
69256;2020;31.0;33.0;32.0;37.0;35.0;22.0;21.0;12.0;43.0
69256;2021;33.0;32.0;34.0;38.0;35.0;25.0;24.0;12.0;46.0
69257;2014;;;;;;;;;
69257;2015;;;;;;;;;
69257;2016;;;;;;;;;
69257;2017;;;;;;;;;
69257;2018;;;;;;;;;
69257;2019;;;;;;;;;
69257;2020;;;;;;;;;
69257;2021;;;;;;;;;
69258;2014;;;;;;;;;
69258;2015;;;;;;;;;
69258;2016;;;;;;;;;
69258;2017;;;;;;;;;
69258;2018;;;;;;;;;
69258;2019;;;;;;;;;
69258;2020;;;;;;;;;
69258;2021;;;;;;;;;
69259;2014;30.0;36.0;38.0;38.0;30.0;18.0;12.0;10.0;41.0
69259;2015;31.0;34.0;36.0;38.0;31.0;19.0;14.0;10.0;41.0
69259;2016;31.0;35.0;37.0;38.0;32.0;18.0;13.0;10.0;42.0
69259;2017;31.0;33.0;35.0;39.0;32.0;19.0;13.0;10.0;41.0
69259;2018;32.0;34.0;37.0;41.0;32.0;21.0;15.0;11.0;43.0
69259;2019;32.0;33.0;37.0;40.0;32.0;22.0;15.0;11.0;43.0
69259;2020;31.0;34.0;36.0;37.0;33.0;21.0;16.0;12.0;41.0
69259;2021;34.0;33.0;37.0;41.0;34.0;25.0;19.0;12.0;44.0
69260;2014;10.0;;;;;;;;25.0
69260;2015;12.0;;;;;;;;26.0
69260;2016;11.0;;;;;;;;25.0
69260;2017;12.0;;;;;;;;28.0
69260;2018;11.0;;;;;;;;27.0
69260;2019;11.0;;;;;;;;25.0
69260;2020;11.0;;;;;;;;24.0
69260;2021;12.0;;;;;;;;28.0
69261;2014;;;;;;;;;
69261;2015;;;;;;;;;
69261;2016;;;;;;;;;
69261;2017;;;;;;;;;
69261;2018;;;;;;;;;
69261;2020;;;;;;;;;
69261;2021;;;;;;;;;
69263;2014;;;;;;;;;
69263;2015;;;;;;;;;
69263;2016;;;;;;;;;
69263;2017;;;;;;;;;
69263;2018;;;;;;;;;
69263;2019;;;;;;;;;
69263;2020;;;;;;;;;
69263;2021;;;;;;;;;
69264;2014;23.0;25.0;27.0;29.0;22.0;16.0;10.0;7.0;31.0
69264;2015;24.0;26.0;29.0;29.0;23.0;17.0;9.0;7.0;32.0
69264;2016;24.0;25.0;30.0;29.0;25.0;16.0;11.0;8.0;32.0
69264;2017;23.0;25.0;27.0;29.0;23.0;16.0;12.0;7.0;32.0
69264;2018;24.0;25.0;28.0;32.0;22.0;17.0;12.0;7.0;33.0
69264;2019;24.0;25.0;29.0;31.0;23.0;17.0;13.0;7.0;34.0
69264;2020;24.0;22.0;28.0;31.0;23.0;16.0;13.0;7.0;33.0
69264;2021;25.0;21.0;28.0;33.0;25.0;18.0;13.0;7.0;34.0
69265;2014;;;;;;;;;
69265;2015;;;;;;;;;
69265;2016;;;;;;;;;
69265;2017;;;;;;;;;
69265;2018;;;;;;;;;
69265;2019;;;;;;;;;
69265;2020;;;;;;;;;
69265;2021;;;;;;;;;
69266;2014;19.0;24.0;20.0;23.0;19.0;13.0;9.0;6.0;28.0
69266;2015;20.0;24.0;20.0;24.0;20.0;13.0;9.0;6.0;29.0
69266;2016;19.0;24.0;19.0;24.0;20.0;14.0;10.0;6.0;29.0
69266;2017;19.0;26.0;19.0;23.0;20.0;13.0;10.0;6.0;29.0
69266;2018;20.0;24.0;19.0;24.0;20.0;14.0;11.0;6.0;29.0
69266;2019;20.0;25.0;19.0;24.0;21.0;15.0;11.0;6.0;29.0
69266;2020;20.0;26.0;19.0;22.0;21.0;14.0;12.0;6.0;29.0
69266;2021;21.0;27.0;20.0;25.0;22.0;16.0;13.0;6.0;32.0
69267;2014;;;;;;;;;
69267;2015;10.0;;;;;;;;
69267;2016;;;;;;;;;
69267;2017;;;;;;;;;
69267;2018;;;;;;;;;
69267;2019;;;;;;;;;
69267;2020;;;;;;;;;
69267;2021;;;;;;;;;
69268;2014;;;;;;;;;
69268;2015;;;;;;;;;
69268;2016;;;;;;;;;
69268;2017;;;;;;;;;
69268;2018;;;;;;;;;
69268;2019;6.0;;;;;;;;
69268;2020;;;;;;;;;
69268;2021;;;;;;;;;
69269;2014;;;;;;;;;
69269;2015;;;;;;;;;
69269;2016;;;;;;;;;
69269;2017;;;;;;;;;
69269;2018;;;;;;;;;
69269;2019;;;;;;;;;
69269;2020;;;;;;;;;
69269;2021;;;;;;;;;
69270;2014;;;;;;;;;
69270;2015;;;;;;;;;
69270;2016;;;;;;;;;
69270;2017;;;;;;;;;
69270;2018;;;;;;;;;
69270;2019;;;;;;;;;
69270;2020;;;;;;;;;
69270;2021;;;;;;;;;
69271;2014;6.0;;;;;;;;16.0
69271;2015;6.0;;;8.0;;;;;17.0
69271;2016;7.0;;12.0;8.0;;;;;19.0
69271;2017;6.0;;;;;;;;17.0
69271;2018;7.0;;;;;;;;19.0
69271;2019;7.0;;;8.0;;;;;21.0
69271;2020;8.0;;;8.0;;;;;21.0
69271;2021;8.0;;12.0;9.0;;;;;21.0
69272;2014;5.0;;;;;;;;
69272;2015;5.0;;;;;;;;
69272;2016;;;;;;;;;
69272;2017;5.0;;;;;;;;
69272;2018;5.0;;;;;;;;
69272;2019;5.0;;;;;;;;
69272;2020;5.0;;;;;;;;
69272;2021;6.0;;;;;;;;
69273;2014;6.0;;;;;;;5.0;14.0
69273;2015;6.0;;;;;;;5.0;12.0
69273;2016;7.0;;;8.0;;;;5.0;14.0
69273;2017;7.0;;;;;;;5.0;14.0
69273;2018;8.0;;10.0;9.0;;;;5.0;17.0
69273;2019;7.0;;12.0;8.0;;;;5.0;17.0
69273;2020;7.0;;12.0;8.0;;;;5.0;18.0
69273;2021;8.0;;13.0;10.0;;;;5.0;21.0
69275;2014;15.0;14.0;18.0;18.0;14.0;8.0;9.0;6.0;25.0
69275;2015;15.0;17.0;19.0;19.0;15.0;8.0;9.0;6.0;26.0
69275;2016;15.0;18.0;18.0;20.0;16.0;8.0;9.0;6.0;26.0
69275;2017;16.0;16.0;18.0;21.0;17.0;9.0;9.0;6.0;27.0
69275;2018;16.0;17.0;20.0;20.0;17.0;10.0;9.0;5.0;28.0
69275;2019;16.0;19.0;19.0;20.0;16.0;10.0;9.0;5.0;27.0
69275;2020;16.0;20.0;18.0;19.0;16.0;11.0;10.0;6.0;26.0
69275;2021;18.0;19.0;18.0;23.0;17.0;13.0;12.0;7.0;29.0
69276;2014;13.0;;17.0;16.0;11.0;;;6.0;25.0
69276;2015;12.0;;15.0;14.0;11.0;;;6.0;24.0
69276;2016;13.0;;17.0;15.0;13.0;;;6.0;27.0
69276;2017;13.0;;16.0;15.0;13.0;;;6.0;26.0
69276;2018;14.0;;19.0;15.0;14.0;;;7.0;26.0
69276;2019;16.0;;22.0;17.0;15.0;;;6.0;29.0
69276;2020;16.0;;22.0;19.0;13.0;;;6.0;30.0
69276;2021;17.0;;25.0;19.0;13.0;;;6.0;32.0
69277;2014;5.0;;;;;;;;10.0
69277;2015;5.0;;;;;;;;9.0
69277;2016;5.0;;;;;;;;9.0
69277;2017;5.0;;;;;;;;9.0
69277;2018;5.0;;;;;;;5.0;11.0
69277;2019;5.0;;;;;;;;11.0
69277;2020;5.0;;;;;;;;11.0
69277;2021;5.0;;;6.0;;;;5.0;14.0
69278;2014;7.0;;;;;;;;15.0
69278;2015;8.0;;;;;;;;17.0
69278;2016;9.0;;;;;;;;18.0
69278;2017;9.0;;;;;;;;18.0
69278;2018;8.0;;;;;;;;17.0
69278;2019;8.0;;;;;;;;20.0
69278;2020;9.0;;;;;;;;20.0
69278;2021;8.0;;;;;;;;18.0
69279;2014;5.0;;;;;;;;
69279;2015;5.0;;;;;;;;
69279;2016;5.0;;;;;;;;
69279;2017;5.0;;;;;;;5.0;
69279;2018;5.0;;;;;;;5.0;
69279;2019;5.0;;;;;;;;
69279;2020;5.0;;;;;;;5.0;
69279;2021;5.0;;;;;;;;
69280;2014;;;;;;;;;
69280;2015;;;;;;;;;
69280;2016;;;;;;;;;
69280;2017;;;;;;;;;
69280;2018;;;;;;;;;
69280;2019;;;;;;;;;
69280;2020;;;;;;;;;
69280;2021;;;;;;;;;
69281;2014;;;;;;;;;
69281;2015;;;;;;;;;
69281;2016;;;;;;;;;
69281;2017;;;;;;;;;
69281;2018;;;;;;;;;
69281;2019;;;;;;;;;
69281;2020;;;;;;;;;
69281;2021;;;;;;;;;
69282;2014;12.0;16.0;14.0;15.0;12.0;6.0;;6.0;22.0
69282;2015;12.0;14.0;13.0;16.0;12.0;7.0;;7.0;22.0
69282;2016;12.0;14.0;13.0;15.0;12.0;7.0;;6.0;21.0
69282;2017;12.0;12.0;14.0;15.0;12.0;6.0;;6.0;22.0
69282;2018;12.0;15.0;14.0;16.0;11.0;7.0;7.0;6.0;24.0
69282;2019;13.0;14.0;15.0;16.0;13.0;7.0;7.0;6.0;24.0
69282;2020;13.0;15.0;14.0;16.0;13.0;9.0;6.0;6.0;24.0
69282;2021;13.0;17.0;15.0;15.0;13.0;9.0;7.0;6.0;25.0
69283;2014;7.0;;9.0;9.0;7.0;;;5.0;17.0
69283;2015;9.0;;10.0;10.0;9.0;;;5.0;19.0
69283;2016;8.0;;9.0;11.0;;;;5.0;18.0
69283;2017;8.0;;8.0;10.0;;;;5.0;18.0
69283;2018;8.0;;10.0;11.0;;;;5.0;20.0
69283;2019;9.0;;11.0;13.0;;;;5.0;20.0
69283;2020;8.0;;11.0;13.0;;;;5.0;19.0
69283;2021;9.0;;11.0;13.0;;;;5.0;21.0
69284;2014;;;;;;;;;
69284;2015;;;;;;;;;
69284;2016;;;;;;;;;
69284;2017;;;;;;;;;
69284;2018;;;;;;;;;
69284;2019;;;;;;;;;
69284;2020;;;;;;;;;
69284;2021;;;;;;;;;
69285;2014;7.0;;;;;;;;
69285;2015;7.0;;;;;;;;
69285;2016;7.0;;;;;;;;
69285;2017;6.0;;;;;;;;
69285;2018;6.0;;;;;;;;
69285;2019;6.0;;;;;;;;
69285;2020;7.0;;;;;;;;
69285;2021;5.0;;;;;;;;
69286;2014;22.0;31.0;30.0;28.0;19.0;13.0;8.0;5.0;34.0
69286;2015;23.0;35.0;32.0;28.0;20.0;12.0;9.0;5.0;35.0
69286;2016;24.0;33.0;33.0;30.0;22.0;13.0;10.0;5.0;37.0
69286;2017;23.0;27.0;30.0;29.0;21.0;14.0;11.0;5.0;36.0
69286;2018;24.0;29.0;30.0;29.0;22.0;16.0;12.0;5.0;37.0
69286;2019;24.0;30.0;31.0;29.0;21.0;16.0;11.0;5.0;36.0
69286;2020;23.0;32.0;30.0;27.0;22.0;15.0;12.0;6.0;36.0
69286;2021;25.0;29.0;31.0;30.0;25.0;17.0;13.0;5.0;40.0
69287;2014;5.0;;;;;;;;
69287;2015;5.0;;;;;;;;
69287;2016;5.0;;;;;;;;
69287;2017;5.0;;;;;;;;
69287;2018;5.0;;;;;;;;
69287;2019;5.0;;;;;;;;
69287;2020;5.0;;;;;;;;
69287;2021;5.0;;;;;;;;
69288;2014;5.0;;;;;;;;
69288;2015;6.0;;;;;;;;
69288;2016;6.0;;;;;;;;
69288;2017;6.0;;;;;;;;
69288;2018;5.0;;;;;;;;
69288;2019;6.0;;;;;;;;
69288;2020;6.0;;;;;;;;
69288;2021;5.0;;;;;;;;
69289;2014;5.0;;;;;;;;
69289;2015;5.0;;;;;;;;
69289;2016;;;;;;;;;
69289;2017;;;;;;;;;
69289;2018;5.0;;;;;;;;
69289;2019;5.0;;;;;;;;
69289;2020;5.0;;;;;;;;
69289;2021;5.0;;;;;;;;
69290;2014;17.0;22.0;20.0;21.0;16.0;12.0;7.0;6.0;28.0
69290;2015;18.0;22.0;20.0;23.0;17.0;10.0;8.0;7.0;29.0
69290;2016;17.0;19.0;20.0;23.0;16.0;10.0;8.0;6.0;29.0
69290;2017;17.0;20.0;20.0;22.0;16.0;11.0;9.0;6.0;29.0
69290;2018;18.0;20.0;22.0;24.0;17.0;11.0;9.0;6.0;31.0
69290;2019;18.0;19.0;20.0;24.0;17.0;12.0;9.0;6.0;30.0
69290;2020;18.0;18.0;19.0;23.0;17.0;13.0;9.0;7.0;29.0
69290;2021;19.0;18.0;22.0;24.0;19.0;13.0;11.0;7.0;32.0
69291;2014;6.0;;;;;;;;12.0
69291;2015;5.0;;;;;;;;
69291;2016;6.0;;;;;;;;13.0
69291;2017;6.0;;;;;;;;13.0
69291;2018;6.0;;;;;;;;13.0
69291;2019;6.0;;;;;;;;13.0
69291;2020;6.0;;;;;;;;13.0
69291;2021;7.0;;;;;;;;16.0
69292;2014;10.0;;;;;;;;15.0
69292;2015;10.0;;;;;;;;15.0
69292;2016;10.0;;;;;;;;15.0
69292;2017;9.0;;;;;;;;14.0
69292;2018;10.0;;;;;;;;14.0
69292;2019;10.0;;;;;;;;15.0
69292;2020;10.0;;;;;;;;16.0
69292;2021;11.0;;;;;;;;16.0
69293;2014;;;;;;;;;
69293;2015;;;;;;;;;
69293;2016;;;;;;;;;
69293;2017;;;;;;;;;
69293;2018;;;;;;;;;
69293;2019;;;;;;;;;
69293;2020;;;;;;;;;
69293;2021;;;;;;;;;
69294;2014;;;;;;;;;
69294;2015;;;;;;;;;
69294;2016;;;;;;;;;
69294;2017;;;;;;;;;
69294;2018;;;;;;;;;
69294;2019;;;;;;;;;
69294;2020;;;;;;;;;
69294;2021;;;;;;;;;
69295;2014;;;;;;;;;
69295;2015;;;;;;;;;
69295;2016;;;;;;;;;
69295;2017;;;;;;;;;
69295;2018;;;;;;;;;
69295;2019;;;;;;;;;
69295;2020;;;;;;;;;
69295;2021;;;;;;;;;
69296;2014;;;;;;;;;
69296;2015;;;;;;;;;
69296;2016;;;;;;;;;
69296;2017;;;;;;;;;
69296;2018;;;;;;;;;
69296;2019;;;;;;;;;
69296;2020;;;;;;;;;
69296;2021;;;;;;;;;
69297;2014;6.0;;;;;;;;
69297;2015;8.0;;;;;;;5.0;18.0
69297;2016;7.0;;;;;;;;17.0
69297;2017;8.0;;;;;;;;19.0
69297;2018;6.0;;;;;;;;17.0
69297;2019;7.0;;;;;;;;21.0
69297;2020;8.0;;;;;;;;19.0
69297;2021;8.0;;;;;;;;23.0
69298;2014;;;;;;;;;
69298;2015;;;;;;;;;
69298;2016;;;;;;;;;
69298;2017;;;;;;;;;
69298;2018;;;;;;;;;
69298;2019;;;;;;;;;
69298;2020;;;;;;;;;
69298;2021;;;;;;;;;
69299;2014;;;;;;;;;
69299;2015;;;;;;;;;
69299;2016;;;;;;;;;
69299;2017;;;;;;;;;
69299;2018;;;;;;;;;
69299;2019;;;;;;;;;
69299;2020;;;;;;;;;
69299;2021;;;;;;;;;
