id_commune;id_year;pct_revenus_activite;pct_revenus_salaires_chomage;pct_revenus_activite_non_salariee;pct_pensions_retraites;pct_revenus_patrimoine;pct_prestations_sociales;pct_prestations_familiales;pct_minima_sociaux;pct_prestations_logement;pct_impots;pct_revenus_non_salaries
69256;2016;;;69.5;21.6;4.2;16.0;6.4;5.3;4.3;-11.3;1.9
69256;2017;;;69.4;21.2;4.1;16.4;6.6;5.6;4.2;-11.1;1.9
69256;2018;;;71.2;20.9;3.9;16.1;6.6;5.8;3.7;-12.1;2.1
69256;2019;;;70.6;20.2;4.0;16.5;6.4;6.5;3.6;-11.3;2.4
69256;2020;;;70.0;19.8;4.0;16.8;6.2;7.3;3.3;-10.6;2.2
69256;2021;;;73.5;19.0;3.6;15.1;5.7;6.5;2.9;-11.2;2.6
69257;2014;;;;;;;;;;;
69257;2015;;;;;;;;;;;
69257;2016;;;;;;;;;;;
69257;2017;;;;;;;;;;;
69257;2018;;;;;;;;;;;
69257;2019;;;;;;;;;;;
69257;2020;;;;;;;;;;;
69257;2021;;;;;;;;;;;
69258;2014;;;;;;;;;;;
69258;2015;;;;;;;;;;;
69258;2016;;;;;;;;;;;
69258;2017;;;;;;;;;;;
69258;2018;;;;;;;;;;;
69258;2019;;;;;;;;;;;
69258;2020;;;;;;;;;;;
69258;2021;;;;;;;;;;;
69259;2014;66.7;64.9;;26.6;5.4;13.6;5.4;4.3;3.9;-12.3;1.8
69259;2015;;;66.8;26.1;5.8;13.7;5.3;4.5;3.9;-12.4;1.7
69259;2016;;;66.9;26.0;5.1;14.3;5.5;4.9;4.0;-12.3;1.7
69259;2017;;;67.0;25.4;4.9;14.8;5.7;5.2;3.9;-12.1;1.7
69259;2018;;;68.3;25.0;4.9;14.7;5.7;5.5;3.5;-12.9;1.7
69259;2019;;;67.5;24.2;4.5;15.7;5.8;6.4;3.5;-11.9;1.8
69259;2020;;;67.1;23.5;4.0;16.2;5.8;7.1;3.3;-10.8;1.7
69259;2021;;;70.3;22.7;3.6;14.7;5.4;6.3;3.0;-11.3;2.2
69260;2014;79.3;74.8;;24.4;11.8;4.3;2.3;1.0;1.0;-19.8;4.5
69260;2015;;;79.5;23.8;12.0;4.5;2.2;1.2;1.1;-19.8;4.0
69260;2016;;;80.5;23.8;10.7;4.4;2.0;1.3;1.1;-19.4;3.8
69260;2017;;;81.7;23.5;9.4;4.6;2.1;1.4;1.1;-19.2;3.1
69260;2018;;;82.8;22.7;10.8;4.3;2.0;1.4;0.9;-20.6;4.4
69260;2019;;;83.2;21.3;10.1;4.6;2.0;1.7;0.9;-19.2;7.0
69260;2020;;;81.9;22.0;9.9;4.7;2.0;1.9;0.8;-18.5;3.2
69260;2021;;;82.3;22.0;10.9;4.0;1.8;1.5;0.7;-19.2;4.2
69261;2014;;;;;;;;;;;
69261;2015;;;;;;;;;;;
69261;2016;;;;;;;;;;;
69261;2017;;;;;;;;;;;
69261;2018;;;;;;;;;;;
69261;2020;;;;;;;;;;;
69261;2021;;;;;;;;;;;
69263;2014;;;;;;;;;;;
69263;2015;;;;;;;;;;;
69263;2016;;;;;;;;;;;
69263;2017;;;;;;;;;;;
69263;2018;;;;;;;;;;;
69263;2019;;;;;;;;;;;
69263;2020;;;;;;;;;;;
69263;2021;;;;;;;;;;;
69264;2014;68.7;65.7;;27.6;7.9;9.9;3.6;3.1;3.3;-14.1;3.0
69264;2015;;;67.4;27.8;9.0;10.0;3.5;3.2;3.2;-14.2;2.9
69264;2016;;;67.8;28.2;7.9;10.2;3.6;3.5;3.1;-14.1;2.7
69264;2017;;;67.7;28.5;7.9;10.1;3.6;3.5;3.0;-14.2;2.7
69264;2018;;;69.2;28.9;7.0;10.0;3.6;3.7;2.7;-15.1;2.8
69264;2019;;;67.9;28.8;7.0;10.5;3.5;4.4;2.6;-14.2;2.8
69264;2020;;;67.1;28.9;6.6;10.7;3.5;4.8;2.4;-13.3;2.5
69264;2021;;;69.9;28.5;5.8;9.4;3.2;4.1;2.1;-13.6;2.8
69265;2014;;;;;;;;;;;
69265;2015;;;;;;;;;;;
69265;2016;;;;;;;;;;;
69265;2017;;;;;;;;;;;
69265;2018;;;;;;;;;;;
69265;2019;;;;;;;;;;;
69265;2020;;;;;;;;;;;
69265;2021;;;;;;;;;;;
69266;2014;77.9;75.0;;22.8;7.7;7.5;2.9;2.2;2.4;-15.9;2.9
69266;2015;;;77.8;22.8;7.8;7.6;2.8;2.4;2.4;-16.0;2.9
69266;2016;;;78.3;22.7;7.2;7.8;2.7;2.7;2.4;-16.0;2.9
69266;2017;;;78.8;22.3;7.0;7.8;2.7;2.8;2.3;-15.9;3.0
69266;2018;;;80.8;21.7;6.9;7.7;2.7;2.9;2.1;-17.1;3.0
69266;2019;;;79.5;21.8;6.8;8.3;2.7;3.5;2.1;-16.4;3.2
69266;2020;;;79.9;20.8;6.1;8.6;2.6;3.9;2.1;-15.4;3.1
69266;2021;;;81.7;20.3;6.0;7.7;2.4;3.5;1.8;-15.7;3.6
69267;2014;76.4;60.7;;21.8;14.1;4.3;2.6;0.9;0.8;-16.6;15.7
69267;2015;;;74.8;22.6;14.9;4.4;2.5;1.0;0.9;-16.7;13.6
69267;2016;;;75.1;23.0;14.5;4.1;2.2;1.1;0.7;-16.7;13.9
69267;2017;;;75.9;22.7;13.8;3.9;2.2;1.0;0.7;-16.3;15.3
69267;2018;;;77.2;23.0;14.7;3.6;2.0;1.1;0.5;-18.5;15.3
69267;2019;;;75.0;23.6;14.7;4.2;2.0;1.5;0.7;-17.5;13.7
69267;2020;;;74.4;24.3;15.0;3.7;1.9;1.3;0.5;-17.4;13.1
69267;2021;;;;;;;;;;;
69268;2014;86.9;79.3;;20.1;13.3;2.4;1.6;0.4;0.4;-22.7;7.6
69268;2015;;;86.8;20.1;13.1;2.3;1.4;0.5;0.4;-22.3;7.9
69268;2016;;;86.1;21.3;12.3;2.5;1.4;0.6;0.5;-22.2;7.2
69268;2017;;;84.8;22.3;13.4;2.2;1.3;0.5;0.4;-22.7;6.6
69268;2018;;;85.0;22.6;14.3;2.2;1.2;0.6;0.4;-24.1;6.6
69268;2019;;;83.7;21.9;15.6;2.2;1.1;0.7;0.4;-23.4;6.5
69268;2020;;;84.3;23.0;12.6;2.4;1.1;0.9;0.4;-22.3;6.1
69268;2021;;;81.4;23.5;16.1;2.0;1.0;0.7;0.3;-23.0;6.0
69269;2014;;;;;;;;;;;
69269;2015;;;;;;;;;;;
69269;2016;;;;;;;;;;;
69269;2017;;;;;;;;;;;
69269;2018;;;;;;;;;;;
69269;2019;;;;;;;;;;;
69269;2020;;;;;;;;;;;
69269;2021;;;;;;;;;;;
69270;2014;80.1;73.5;;24.1;14.9;2.0;1.5;0.3;0.3;-21.1;6.6
69270;2015;;;78.5;24.3;16.9;1.9;1.4;0.2;0.3;-21.6;5.5
69270;2016;;;79.5;23.9;15.3;1.9;1.3;0.4;0.2;-20.6;5.5
69270;2017;;;80.1;23.9;16.0;1.9;1.3;0.4;0.2;-21.9;5.1
69270;2018;;;81.2;23.3;16.2;1.8;1.2;0.4;0.2;-22.5;5.0
69270;2019;;;79.4;22.7;17.4;1.9;1.2;0.5;0.2;-21.4;4.7
69270;2020;;;80.1;23.2;16.0;1.9;1.2;0.5;0.2;-21.2;4.2
69270;2021;;;80.8;23.1;15.2;1.7;1.1;0.5;0.1;-20.8;4.4
69271;2014;78.2;73.9;;27.0;12.1;3.0;1.7;0.6;0.6;-20.3;4.3
69271;2015;;;78.9;27.3;11.5;3.0;1.7;0.7;0.6;-20.7;4.2
69271;2016;;;80.0;27.0;10.7;3.1;1.6;0.8;0.6;-20.8;4.8
69271;2017;;;80.0;26.9;10.7;3.0;1.6;0.8;0.6;-20.6;4.7
69271;2018;;;82.1;26.1;11.6;2.8;1.5;0.8;0.5;-22.6;4.3
69271;2019;;;80.0;26.9;12.3;3.0;1.5;1.0;0.5;-22.2;4.5
69271;2020;;;78.8;27.1;12.3;3.2;1.5;1.2;0.5;-21.4;4.2
69271;2021;;;79.7;26.5;11.3;3.0;1.4;1.1;0.5;-20.5;4.7
69272;2014;79.7;74.2;;25.4;10.4;2.9;1.9;0.5;0.5;-18.4;5.5
69272;2015;;;79.5;25.9;10.3;2.9;1.8;0.5;0.5;-18.6;5.7
69272;2016;;;80.1;25.8;10.0;2.8;1.7;0.6;0.5;-18.7;5.8
69272;2017;;;80.7;25.1;10.2;2.7;1.6;0.6;0.5;-18.7;5.6
69272;2018;;;81.9;25.0;10.2;2.7;1.6;0.6;0.5;-19.8;6.1
69272;2019;;;80.6;25.4;9.7;3.1;1.7;0.9;0.5;-18.8;5.1
69272;2020;;;79.0;26.0;9.4;3.4;1.8;1.1;0.5;-17.8;4.1
69272;2021;;;78.9;26.1;10.1;3.2;1.7;1.0;0.5;-18.3;4.4
69273;2014;76.2;73.4;;27.5;8.7;4.1;2.6;0.7;0.7;-16.5;2.8
69273;2015;;;75.9;27.7;9.0;3.9;2.4;0.8;0.8;-16.5;2.9
69273;2016;;;75.0;28.8;8.8;4.1;2.4;1.0;0.8;-16.7;2.8
69273;2017;;;75.3;28.6;8.5;4.2;2.4;1.1;0.7;-16.6;2.7
69273;2018;;;76.6;28.7;8.3;4.2;2.4;1.1;0.7;-17.8;2.9
69273;2019;;;74.7;28.8;8.7;4.6;2.4;1.5;0.7;-16.8;3.0
69273;2020;;;76.0;28.4;7.9;4.8;2.4;1.7;0.7;-17.1;2.8
69273;2021;;;77.1;27.9;7.5;4.4;2.3;1.5;0.6;-16.9;2.9
69275;2014;74.6;71.8;;25.8;7.8;6.9;3.2;2.0;1.8;-15.1;2.8
69275;2015;;;73.5;25.9;9.2;6.9;3.1;2.0;1.8;-15.5;2.8
69275;2016;;;73.9;26.5;7.5;7.3;3.1;2.4;1.8;-15.2;2.9
69275;2017;;;73.7;26.4;7.7;7.4;3.2;2.5;1.7;-15.2;2.8
69275;2018;;;74.8;26.4;7.5;7.5;3.2;2.7;1.6;-16.2;3.0
69275;2019;;;73.8;26.1;7.5;7.9;3.1;3.2;1.6;-15.3;3.0
69275;2020;;;72.3;25.9;8.1;8.0;3.0;3.5;1.5;-14.3;2.8
69275;2021;;;73.6;24.8;9.3;7.2;2.7;3.2;1.3;-14.9;3.0
69276;2014;75.2;72.7;;26.5;6.9;6.2;3.3;1.6;1.3;-14.8;2.5
69276;2015;;;75.0;26.2;7.4;6.2;3.2;1.6;1.4;-14.8;2.6
69276;2016;;;75.3;26.6;6.6;6.4;3.1;1.9;1.4;-14.9;2.5
69276;2017;;;76.2;25.5;6.1;6.9;3.3;2.1;1.5;-14.7;2.4
69276;2018;;;76.5;25.9;6.1;7.0;3.3;2.3;1.4;-15.5;2.1
69276;2019;;;75.5;25.3;5.7;7.9;3.4;3.0;1.5;-14.4;2.2
69276;2020;;;74.7;24.8;5.6;8.1;3.3;3.3;1.5;-13.2;2.0
69276;2021;;;76.2;23.7;5.4;7.6;3.3;3.0;1.3;-12.9;2.6
69277;2014;83.6;79.5;;21.3;12.5;2.5;1.6;0.4;0.4;-19.9;4.1
69277;2015;;;83.1;21.7;12.5;2.4;1.5;0.4;0.4;-19.7;4.0
69277;2016;;;83.3;22.4;11.9;2.3;1.4;0.5;0.4;-19.9;3.8
69277;2017;;;82.7;23.0;11.9;2.3;1.4;0.5;0.4;-19.9;3.9
69277;2018;;;83.1;23.2;12.5;2.4;1.4;0.6;0.4;-21.2;4.1
69277;2019;;;82.0;23.2;12.8;2.5;1.3;0.8;0.4;-20.5;3.9
69277;2020;;;81.1;24.0;12.4;2.6;1.3;0.9;0.4;-20.1;3.5
69277;2021;;;82.6;23.5;11.9;2.4;1.2;0.8;0.4;-20.4;3.8
69278;2014;79.7;76.0;;24.3;9.2;4.1;2.4;0.9;0.9;-17.3;3.7
69278;2015;;;79.3;24.5;9.8;3.9;2.1;0.9;0.9;-17.5;3.9
69278;2016;;;79.2;25.2;9.4;4.0;2.1;1.0;0.9;-17.8;4.1
69278;2017;;;79.2;25.0;9.5;3.8;2.1;0.9;0.8;-17.5;4.0
69278;2018;;;80.9;24.9;9.3;3.8;2.0;1.0;0.8;-18.9;4.8
69278;2019;;;80.1;25.6;9.1;3.9;1.9;1.3;0.7;-18.7;4.8
69278;2020;;;79.0;25.7;9.1;4.0;1.9;1.4;0.7;-17.8;4.2
69278;2021;;;80.8;25.6;7.8;3.6;1.7;1.3;0.6;-17.8;4.6
69279;2014;81.3;75.9;;23.4;11.5;2.9;2.0;0.6;0.3;-19.1;5.4
69279;2015;;;81.8;24.3;10.1;2.8;1.9;0.6;0.3;-19.0;5.4
69279;2016;;;81.4;24.8;9.8;2.7;1.7;0.7;0.3;-18.7;5.0
69279;2017;;;81.0;25.1;9.7;2.8;1.8;0.7;0.3;-18.6;4.8
69279;2018;;;80.5;25.8;10.6;2.9;1.8;0.8;0.3;-19.8;4.8
69279;2019;;;81.3;26.1;9.3;2.9;1.7;0.9;0.3;-19.6;5.0
69279;2020;;;79.3;26.6;9.6;2.8;1.6;1.0;0.2;-18.3;4.1
69279;2021;;;79.7;26.6;9.0;2.6;1.5;0.9;0.2;-17.9;4.7
69280;2014;;;;;;;;;;;
69280;2015;;;;;;;;;;;
69280;2016;;;;;;;;;;;
69280;2017;;;;;;;;;;;
69280;2018;;;;;;;;;;;
69280;2019;;;;;;;;;;;
69280;2020;;;;;;;;;;;
69280;2021;;;;;;;;;;;
69281;2014;;;;;;;;;;;
69281;2015;;;;;;;;;;;
69281;2016;;;;;;;;;;;
69281;2017;;;;;;;;;;;
69281;2018;;;;;;;;;;;
69281;2019;;;;;;;;;;;
69281;2020;;;;;;;;;;;
69281;2021;;;;;;;;;;;
69282;2014;74.2;71.0;;28.0;9.0;5.3;2.9;1.2;1.2;-16.5;3.2
69282;2015;;;74.7;27.6;9.0;5.2;2.8;1.2;1.2;-16.5;3.3
69282;2016;;;75.0;27.5;8.5;5.4;2.8;1.4;1.2;-16.4;3.2
69282;2017;;;75.9;27.0;8.1;5.5;2.9;1.5;1.1;-16.5;3.3
69282;2018;;;77.4;26.5;8.2;5.4;2.8;1.6;1.0;-17.5;3.2
69282;2019;;;77.5;25.6;7.7;5.9;2.8;2.0;1.1;-16.7;3.5
69282;2020;;;76.6;25.2;8.2;6.0;2.7;2.3;1.0;-16.0;3.3
69282;2021;;;78.8;24.7;7.3;5.5;2.5;2.1;0.9;-16.3;3.6
69283;2014;79.6;75.9;;24.0;9.0;4.3;2.7;0.9;0.8;-16.9;3.7
69283;2015;;;79.5;24.0;8.8;4.6;2.7;1.0;0.9;-16.9;3.3
69283;2016;;;79.8;23.8;8.3;4.7;2.7;1.1;0.9;-16.6;3.4
69283;2017;;;79.5;23.6;8.7;4.7;2.6;1.2;0.9;-16.5;3.2
69283;2018;;;81.2;23.8;8.1;4.6;2.5;1.3;0.8;-17.7;3.1
69283;2019;;;80.2;23.8;8.0;5.0;2.5;1.7;0.8;-17.0;3.4
69283;2020;;;79.4;24.0;7.7;5.0;2.5;1.8;0.7;-16.1;3.2
69283;2021;;;80.2;23.6;7.7;4.7;2.3;1.7;0.7;-16.2;3.6
69284;2014;83.0;76.9;;21.2;15.5;2.3;1.7;0.3;0.3;-22.0;6.1
69284;2015;;;83.0;21.1;15.2;2.0;1.4;0.3;0.3;-21.3;7.0
69284;2016;;;83.0;22.2;14.3;2.0;1.3;0.4;0.3;-21.5;5.4
69284;2017;;;83.6;22.3;13.0;2.0;1.3;0.4;0.3;-20.9;5.9
69284;2018;;;84.5;22.5;14.1;1.9;1.2;0.4;0.3;-23.0;5.1
69284;2019;;;83.1;22.9;14.3;1.9;1.0;0.6;0.3;-22.2;5.2
69284;2020;;;84.7;24.2;11.5;1.9;1.0;0.6;0.3;-22.3;5.3
69284;2021;;;85.0;25.3;10.3;1.6;0.9;0.5;0.2;-22.2;5.6
69285;2014;78.9;74.3;;22.1;12.2;3.9;2.8;0.6;0.6;-17.1;4.6
69285;2015;;;79.2;23.0;11.0;3.9;2.7;0.6;0.6;-17.1;4.4
69285;2016;;;78.7;23.3;11.0;3.9;2.5;0.9;0.5;-16.9;4.4
69285;2017;;;79.0;23.8;10.5;3.6;2.4;0.7;0.5;-16.9;4.7
69285;2018;;;80.0;23.7;10.6;3.7;2.4;0.9;0.4;-18.0;5.0
69285;2019;;;80.2;23.1;10.3;3.9;2.3;1.2;0.4;-17.5;4.6
69285;2020;;;80.6;22.3;10.6;3.9;2.3;1.2;0.4;-17.4;4.8
69285;2021;;;81.9;21.7;12.0;3.3;2.0;1.0;0.3;-18.9;5.1
69286;2014;70.8;67.1;;26.3;8.3;9.8;4.1;2.9;2.9;-15.2;3.7
69286;2015;;;70.5;26.1;9.0;9.8;3.9;3.0;2.9;-15.4;3.7
69286;2016;;;70.6;26.2;8.4;10.2;4.0;3.3;2.9;-15.4;4.2
69286;2017;;;71.9;25.5;8.1;10.1;4.0;3.3;2.8;-15.6;3.8
69286;2018;;;73.3;25.1;8.3;9.9;4.0;3.5;2.4;-16.6;3.8
69286;2019;;;71.5;25.5;8.5;10.5;4.0;4.1;2.4;-16.0;4.2
69286;2020;;;71.6;25.0;7.7;10.8;3.9;4.7;2.2;-15.1;3.6
69286;2021;;;73.1;24.2;8.5;9.7;3.7;4.1;1.9;-15.5;3.8
69287;2014;84.0;79.5;;22.4;9.4;2.7;1.9;0.4;0.4;-18.5;4.5
69287;2015;;;84.7;22.5;8.7;2.5;1.7;0.4;0.4;-18.4;4.4
69287;2016;;;84.0;22.9;9.0;2.6;1.6;0.5;0.4;-18.5;4.1
69287;2017;;;83.6;23.4;9.1;2.4;1.6;0.5;0.3;-18.5;3.6
69287;2018;;;84.1;23.6;9.9;2.4;1.5;0.6;0.3;-20.0;4.0
69287;2019;;;83.3;23.8;9.7;2.5;1.5;0.7;0.3;-19.3;4.3
69287;2020;;;82.7;23.9;9.4;2.6;1.5;0.8;0.3;-18.6;4.0
69287;2021;;;82.4;23.0;10.8;2.4;1.4;0.7;0.3;-18.6;4.1
69288;2014;77.7;74.4;;26.0;11.6;2.9;2.0;0.5;0.4;-18.2;3.3
69288;2015;;;78.1;26.4;10.9;2.9;1.9;0.5;0.4;-18.3;3.4
69288;2016;;;77.7;26.7;10.9;2.9;1.8;0.7;0.4;-18.2;3.4
69288;2017;;;78.1;27.0;10.1;2.8;1.7;0.7;0.4;-18.0;3.5
69288;2018;;;78.7;27.0;11.3;2.6;1.6;0.6;0.4;-19.6;3.7
69288;2019;;;77.9;26.7;10.6;3.0;1.6;1.0;0.4;-18.2;3.9
69288;2020;;;77.1;27.0;10.5;3.0;1.5;1.1;0.4;-17.6;3.3
69288;2021;;;78.7;26.3;9.8;2.8;1.5;1.0;0.3;-17.6;3.6
69289;2014;81.8;75.1;;23.7;10.1;2.6;1.9;0.3;0.3;-18.2;6.7
69289;2015;;;82.9;24.1;9.1;2.4;1.7;0.4;0.4;-18.5;6.8
69289;2016;;;82.9;23.8;9.6;2.4;1.6;0.4;0.3;-18.7;6.6
69289;2017;;;83.4;23.8;9.4;2.3;1.6;0.4;0.3;-18.9;7.1
69289;2018;;;84.5;23.8;9.9;2.3;1.5;0.5;0.3;-20.5;7.2
69289;2019;;;82.9;23.9;10.2;2.5;1.5;0.7;0.3;-19.5;6.4
69289;2020;;;82.3;24.2;9.3;2.6;1.5;0.8;0.3;-18.4;6.6
69289;2021;;;82.8;23.5;10.6;2.3;1.3;0.7;0.3;-19.2;7.1
69290;2014;73.5;70.9;;26.4;7.8;7.3;3.5;1.9;1.9;-15.0;2.6
69290;2015;;;73.8;26.1;7.6;7.5;3.6;2.0;1.9;-15.0;2.6
69290;2016;;;74.2;25.9;6.9;7.8;3.6;2.3;1.9;-14.8;2.7
69290;2017;;;74.6;25.3;6.9;8.0;3.7;2.4;1.9;-14.8;2.6
69290;2018;;;76.1;24.9;6.7;8.1;3.7;2.6;1.8;-15.8;2.7
69290;2019;;;75.4;24.4;6.6;8.6;3.7;3.2;1.7;-15.0;2.6
69290;2020;;;75.3;23.9;6.1;8.7;3.6;3.5;1.6;-14.0;2.5
69290;2021;;;78.0;23.2;5.3;8.0;3.4;3.2;1.4;-14.5;2.8
69291;2014;80.2;76.2;;24.7;8.4;3.5;2.1;0.6;0.7;-16.8;4.0
69291;2015;;;80.6;24.2;8.4;3.6;2.1;0.7;0.7;-16.8;4.2
69291;2016;;;80.8;24.2;7.8;3.7;2.1;0.9;0.7;-16.5;4.1
69291;2017;;;80.7;24.4;8.2;3.5;2.0;0.8;0.7;-16.8;3.6
69291;2018;;;82.8;23.6;8.0;3.6;1.9;1.0;0.7;-18.0;4.1
69291;2019;;;81.7;23.0;8.9;3.8;1.9;1.3;0.6;-17.4;3.9
69291;2020;;;82.4;22.7;7.6;4.0;1.8;1.5;0.7;-16.7;4.0
69291;2021;;;83.7;23.0;6.8;3.6;1.8;1.3;0.5;-17.1;4.1
69292;2014;84.5;81.9;;20.3;6.2;5.1;2.7;1.1;1.3;-16.1;2.6
69292;2015;;;83.5;21.0;6.6;5.1;2.6;1.2;1.3;-16.2;2.6
69292;2016;;;83.5;21.2;6.3;5.1;2.5;1.4;1.3;-16.1;2.7
69292;2017;;;83.1;21.5;6.6;4.9;2.3;1.5;1.1;-16.1;2.4
69292;2018;;;85.3;20.5;6.2;5.1;2.4;1.5;1.2;-17.1;2.1
69292;2019;;;83.8;21.0;6.2;5.3;2.3;1.9;1.1;-16.3;2.5
69292;2020;;;82.2;21.4;6.0;5.5;2.3;2.2;1.0;-15.1;2.3
69292;2021;;;84.1;20.7;5.9;5.0;2.2;1.9;0.9;-15.7;2.6
69293;2014;86.4;79.9;;20.3;12.4;2.4;1.8;0.2;0.3;-21.5;6.5
69293;2015;;;86.9;20.3;12.2;2.1;1.6;0.2;0.3;-21.5;5.8
69293;2016;;;86.6;21.6;11.3;1.8;1.3;0.2;0.2;-21.3;6.1
69293;2017;;;88.0;20.5;11.7;1.5;1.1;0.2;0.2;-21.7;6.7
69293;2018;;;90.1;20.7;11.4;1.6;1.1;0.3;0.2;-23.8;6.5
69293;2019;;;88.3;20.3;13.0;1.7;1.0;0.4;0.3;-23.3;7.0
69293;2020;;;88.8;20.9;11.3;2.0;1.1;0.6;0.3;-23.0;6.6
69293;2021;;;88.3;19.7;13.4;1.5;0.9;0.4;0.2;-22.9;7.5
69294;2014;78.0;75.1;;27.1;9.2;3.1;2.0;0.7;0.5;-17.4;2.9
69294;2015;;;77.4;27.1;9.8;3.1;1.9;0.7;0.5;-17.4;3.1
69294;2016;;;76.6;27.1;10.3;3.2;1.9;0.8;0.5;-17.2;4.1
69294;2017;;;75.7;27.3;11.0;3.2;2.0;0.8;0.4;-17.2;2.7
69294;2018;;;77.6;26.6;11.1;3.4;2.0;0.9;0.5;-18.7;2.6
69294;2019;;;77.8;25.7;10.3;3.8;2.1;1.2;0.5;-17.6;3.0
69294;2020;;;77.6;25.5;8.8;4.1;2.1;1.4;0.6;-16.0;3.3
69294;2021;;;79.5;25.3;8.2;3.8;2.1;1.2;0.5;-16.8;3.5
69295;2014;;;;;;;;;;;
69295;2015;;;;;;;;;;;
69295;2016;;;;;;;;;;;
69295;2017;;;;;;;;;;;
69295;2018;;;;;;;;;;;
69295;2019;;;;;;;;;;;
69295;2020;;;;;;;;;;;
69295;2021;;;;;;;;;;;
69296;2014;78.6;74.0;;24.6;13.0;2.5;1.8;0.3;0.4;-18.7;4.6
69296;2015;;;78.6;24.4;13.3;2.6;1.7;0.4;0.5;-18.9;4.1
69296;2016;;;78.8;24.7;12.5;2.7;1.7;0.6;0.5;-18.7;4.2
69296;2017;;;78.9;25.0;11.8;3.0;1.8;0.7;0.5;-18.7;4.2
69296;2018;;;79.9;24.5;12.8;2.7;1.7;0.6;0.4;-19.9;4.3
69296;2019;;;79.9;24.5;12.3;2.9;1.8;0.8;0.3;-19.6;4.8
69296;2020;;;79.0;24.9;12.3;2.8;1.7;0.8;0.3;-19.0;4.3
69296;2021;;;79.9;23.9;12.6;2.4;1.5;0.7;0.2;-18.8;5.0
69297;2014;74.9;71.0;;28.5;11.1;3.3;2.1;0.6;0.5;-17.8;3.9
69297;2015;;;75.0;28.2;11.2;3.2;2.0;0.7;0.5;-17.6;3.6
69297;2016;;;75.8;28.3;10.0;3.4;1.9;0.8;0.6;-17.5;3.7
69297;2017;;;76.4;27.7;10.3;3.4;2.0;0.8;0.6;-17.8;3.7
69297;2018;;;78.8;26.9;9.9;3.3;1.9;0.9;0.5;-18.9;4.1
69297;2019;;;78.2;26.6;9.9;3.6;1.9;1.1;0.6;-18.3;4.1
69297;2020;;;77.5;26.4;10.3;3.8;1.9;1.3;0.6;-18.0;3.5
69297;2021;;;79.4;26.2;8.9;3.6;1.9;1.1;0.6;-18.1;4.0
69298;2014;82.5;77.4;;20.9;13.1;2.5;1.9;0.3;0.3;-19.0;5.1
69298;2015;;;83.3;20.8;12.4;2.5;1.9;0.3;0.3;-19.0;4.1
69298;2016;;;84.1;20.9;11.1;2.5;1.9;0.4;0.2;-18.6;4.0
69298;2017;;;84.8;20.6;10.7;2.4;1.8;0.4;0.2;-18.5;4.5
69298;2018;;;87.1;20.0;10.4;2.4;1.7;0.5;0.2;-19.9;4.3
69298;2019;;;86.0;20.4;10.8;2.4;1.6;0.6;0.2;-19.6;4.3
69298;2020;;;85.5;20.0;11.1;2.3;1.5;0.6;0.2;-18.9;4.0
69298;2021;;;83.8;20.2;13.2;2.1;1.3;0.6;0.2;-19.3;4.1
69299;2014;84.3;80.5;;19.9;8.6;3.0;2.1;0.5;0.4;-15.8;3.8
69299;2015;;;84.1;21.3;8.3;2.6;1.8;0.5;0.4;-16.3;3.9
69299;2016;;;83.0;21.7;8.4;2.7;1.7;0.7;0.3;-15.8;3.4
69299;2017;;;83.9;21.4;7.6;2.8;1.8;0.6;0.4;-15.7;3.5
69299;2018;;;84.4;21.7;8.3;2.8;1.8;0.7;0.3;-17.2;4.1
69299;2019;;;83.9;21.1;8.5;3.3;1.7;1.2;0.4;-16.8;3.7
69299;2020;;;83.3;21.3;7.9;3.4;1.7;1.3;0.4;-15.9;3.6
69299;2021;;;84.6;21.6;7.7;2.8;1.5;1.0;0.3;-16.7;4.1
